time,x_numeric,x_analytic,velocity
2.780000000000000249e+00,-5.940375110066740960e-02,-5.940375394667384706e-02,-1.427104920280799771e-01
2.790000000000000036e+00,-6.079951264494198176e-02,-6.079951534574720706e-02,-1.364206524232808027e-01
2.800000000000000266e+00,-6.213175176464207083e-02,-6.213175431673603755e-02,-1.300071069621909770e-01
2.810000000000000053e+00,-6.339926458081125704e-02,-6.339926698082166967e-02,-1.234765094114405742e-01
2.819999999999999840e+00,-6.460091427607578263e-02,-6.460091652077259994e-02,-1.168356171687949113e-01
2.830000000000000071e+00,-6.573563209624211368e-02,-6.573563418254164958e-02,-1.100912843060171536e-01
2.839999999999999858e+00,-6.680241828190375264e-02,-6.680242020687243709e-02,-1.032504545290620079e-01
2.850000000000000089e+00,-6.780034292926664929e-02,-6.780034469012508058e-02,-9.632015406279777203e-02
2.859999999999999876e+00,-6.872854677947468072e-02,-6.872854837360116431e-02,-8.930748446751514413e-02
2.870000000000000107e+00,-6.958624193578960559e-02,-6.958624336072367911e-02,-8.221961539453478962e-02
2.879999999999999893e+00,-7.037271250805320066e-02,-7.037271376149897839e-02,-7.506377728827193230e-02
2.890000000000000124e+00,-7.108731518393320015e-02,-7.108731626376268986e-02,-6.784725404215485867e-02
2.899999999999999911e+00,-7.172947972652855830e-02,-7.172948063078453396e-02,-6.057737561582588609e-02
2.910000000000000142e+00,-7.229870939798421769e-02,-7.229871012488318927e-02,-5.326151062107672279e-02
2.919999999999999929e+00,-7.279458130884003397e-02,-7.279458185677482873e-02,-4.590705888398688428e-02
2.930000000000000160e+00,-7.321674669291319826e-02,-7.321674706045552816e-02,-3.852144399074246273e-02
2.939999999999999947e+00,-7.356493110758845211e-02,-7.356493129349117588e-02,-3.111210582461396840e-02
2.950000000000000178e+00,-7.383893455946502482e-02,-7.383893456266429900e-02,-2.368649310156586626e-02
2.959999999999999964e+00,-7.403863155538388530e-02,-7.403863137500109326e-02,-1.625205591195684127e-02
2.970000000000000195e+00,-7.416397107893347995e-02,-7.416397071427698051e-02,-8.816238275768840602e-03
2.979999999999999982e+00,-7.421497649260623553e-02,-7.421497594317291724e-02,-1.386470718774592686e-03
2.990000000000000213e+00,-7.419174536585228241e-02,-7.419174463132890973e-02,6.029837122982447707e-03
3.000000000000000000e+00,-7.409444922934997624e-02,-7.409444830961436912e-02,1.342530386306478758e-02
3.010000000000000231e+00,-7.392333325588633375e-02,-7.392333215100825583e-02,2.079258368159351070e-02
3.020000000000000018e+00,-7.367871586831259423e-02,-7.367871457855461326e-02,2.812437359205356355e-02
3.030000000000000249e+00,-7.336098827511244869e-02,-7.336098680093036672e-02,3.541342065079296220e-02
3.040000000000000036e+00,-7.297061393419120023e-02,-7.297061227623448387e-02,4.265252910212871673e-02
3.050000000000000266e+00,-7.250812794556522889e-02,-7.250812610467707864e-02,4.983456745205078198e-02
3.060000000000000053e+00,-7.197413637370021766e-02,-7.197413435091755407e-02,5.695247546360061863e-02
3.070000000000000284e+00,-7.136931550031576366e-02,-7.136931329686886649e-02,6.399927106709307756e-02
3.080000000000000071e+00,-7.069441100854162441e-02,-7.069440862585373020e-02,7.096805717844900663e-02
3.089999999999999858e+00,-6.995023709937775447e-02,-6.995023453906429323e-02,7.785202841901121829e-02
3.100000000000000089e+00,-6.913767554147598471e-02,-6.913767280534369175e-02,8.464447773032811317e-02
3.109999999999999876e+00,-6.825767465532570077e-02,-6.825767174537154813e-02,9.133880287750716087e-02
3.120000000000000107e+00,-6.731124823298935411e-02,-6.731124515139912112e-02,9.792851283486468661e-02
3.129999999999999893e+00,-6.629947439459565883e-02,-6.629947114374253048e-02,1.044072340477281979e-01
3.140000000000000124e+00,-6.522349438285902912e-02,-6.522349096530166701e-02,1.107687165643838484e-01
3.149999999999999911e+00,-6.408451129695341697e-02,-6.408450771543429403e-02,1.170068400323031055e-01
3.160000000000000142e+00,-6.288378876712628907e-02,-6.288378502456923314e-02,1.231156195529300584e-01
3.169999999999999929e+00,-6.162264957149525546e-02,-6.162264567100339541e-02,1.290892113894635262e-01
3.180000000000000160e+00,-6.030247419652443042e-02,-6.030247014137734424e-02,1.349219185222261252e-01
3.189999999999999947e+00,-5.892469934273115995e-02,-5.892469513638246698e-02,1.406081960463752834e-01
3.200000000000000178e+00,-5.749081637722511240e-02,-5.749081202329913570e-02,1.461426564068795952e-01
3.209999999999999964e+00,-5.600236973473179253e-02,-5.600236523702084579e-02,1.515200744658562193e-01
3.220000000000000195e+00,-5.446095526880066762e-02,-5.446095063126132896e-02,1.567353923975423335e-01
3.229999999999999982e+00,-5.286821855494439754e-02,-5.286821378169426211e-02,1.617837244063554392e-01
3.240000000000000213e+00,-5.122585314750027763e-02,-5.122584824281416899e-02,1.666603612636831377e-01
3.250000000000000000e+00,-4.953559879204758737e-02,-4.953559376035378270e-02,1.713607746592325232e-01
3.260000000000000231e+00,-4.779923959525528981e-02,-4.779923444113118314e-02,1.758806213629630355e-01
3.270000000000000018e+00,-4.601860215407332921e-02,-4.601859688224158723e-02,1.802157471938239941e-01
3.280000000000000249e+00,-4.419555364621751553e-02,-4.419554826154123428e-02,1.843621907917182834e-01
3.290000000000000036e+00,-4.233199988393276936e-02,-4.233199439141137332e-02,1.883161871893172523e-01
3.300000000000000266e+00,-4.042988333305228693e-02,-4.042987773781635957e-02,1.920741711805591945e-01
3.310000000000000053e+00,-3.849118109940069532e-02,-3.849117540670751736e-02,1.956327804828724704e-01
3.320000000000000284e+00,-3.651790288461789075e-02,-3.651789709984597926e-02,1.989888586903766077e-01
3.330000000000000071e+00,-3.451208891350660696e-02,-3.451208304215094835e-02,2.021394580155292664e-01
3.339999999999999858e+00,-3.247580783503105362e-02,-3.247580188269737211e-02,2.050818418169027546e-01
3.350000000000000089e+00,-3.041115459911593669e-02,-3.041114857151555606e-02,2.078134869109925786e-01
3.359999999999999876e+00,-2.832024831141518456e-02,-2.832024221435942499e-02,2.103320856661801685e-01
3.370000000000000107e+00,-2.620523006823724868e-02,-2.620522390763137255e-02,2.126355478771933261e-01
3.379999999999999893e+00,-2.406826077382938703e-02,-2.406825455566725599e-02,2.147220024186305143e-01
3.390000000000000124e+00,-2.191151894223651586e-02,-2.191151267259410992e-02,2.165897986763387351e-01
3.399999999999999911e+00,-1.973719848596122706e-02,-1.973719217099110732e-02,2.182375077556589771e-01
3.410000000000000142e+00,-1.754750649366026635e-02,-1.754750013958493449e-02,2.196639234657781214e-01
3.419999999999999929e+00,-1.534466099911929032e-02,-1.534465461222539462e-02,2.208680630796513722e-01
3.430000000000000160e+00,-1.313088874375194573e-02,-1.313088233038347055e-02,2.218491678691845159e-01
3.439999999999999947e+00,-1.090842293487126122e-02,-1.090841650142358385e-02,2.226067034155904123e-01
3.450000000000000178e+00,-8.679501001981126257e-03,-8.679494554894025965e-03,2.231403596950589929e-01
3.459999999999999964e+00,-6.446362353333083897e-03,-6.446355899084535955e-03,2.234500509401039225e-01
3.470000000000000195e+00,-4.211246134988910761e-03,-4.211239680088339245e-03,2.235359152771728974e-01
3.479999999999999982e+00,-1.976388994622506681e-03,-1.976382545604216806e-03,2.233983141413302953e-01
3.490000000000000213e+00,2.559771477146075870e-04,2.559835842985386353e-04,2.230378314690425468e-01
3.500000000000000000e+00,2.483627319651274170e-03,2.483633737237273681e-03,2.224552726703157013e-01
3.510000000000000231e+00,4.704345705178846274e-03,4.704352097199159498e-03,2.216516633816530413e-01
3.520000000000000018e+00,6.915927839773938421e-03,6.915934199662961829e-03,2.206282480015160086e-01
3.530000000000000249e+00,9.116182789796117847e-03,9.116189110997756362e-03,2.193864880101863146e-01
3.540000000000000036e+00,1.130293531401492524e-02,1.130294158998896951e-02,2.179280600761380748e-01
3.550000000000000266e+00,1.347402800514273767e-02,1.347403422937222713e-02,2.162548539512382517e-01
3.560000000000000053e+00,1.562732340927421373e-02,1.562732957527182207e-02,2.143689701572996653e-01
3.570000000000000284e+00,1.776070612115931632e-02,1.776071222247470674e-02,2.122727174667146666e-01
3.580000000000000071e+00,1.987208485326518587e-02,1.987209088349146599e-02,2.099686101800972704e-01
3.589999999999999858e+00,2.195939447661241981e-02,2.195940042939299730e-02,2.074593652040588321e-01
3.600000000000000089e+00,2.402059803140352973e-02,2.402060390043925589e-02,2.047478989324357235e-01
3.609999999999999876e+00,2.605368870549546606e-02,2.605369448455089124e-02,2.018373239344770920e-01
3.620000000000000107e+00,2.805669177880414436e-02,2.805669746171470663e-02,1.987309454536865250e-01
3.629999999999999893e+00,3.002766653176672587e-02,3.002767211244495096e-02,1.954322577211933532e-01
3.640000000000000124e+00,3.196470811602707129e-02,3.196471358846959820e-02,1.919449400877069334e-01
3.649999999999999911e+00,3.386594938555121531e-02,3.386595474384486437e-02,1.882728529782799476e-01
3.660000000000000142e+00,3.572956268642271671e-02,3.572956792475140420e-02,1.844200336742759516e-01
3.669999999999999929e+00,3.755376160361269255e-02,3.755376671626334956e-02,1.803906919270995834e-01
3.680000000000000160e+00,3.933680266306550238e-02,3.933680764443477085e-02,1.761892054084072678e-01
3.689999999999999947e+00,4.107698698748922517e-02,4.107699183208923799e-02,1.718201150016699652e-01
3.700000000000000178e+00,4.277266190428934134e-02,4.277266660675418247e-02,1.672881199401081986e-01
3.709999999999999964e+00,4.442222250413511986e-02,4.442222705922651421e-02,1.625980727961632288e-01
3.720000000000000195e+00,4.602411314870041154e-02,4.602411755131365079e-02,1.577549743278060801e-01
3.729999999999999982e+00,4.757682892617431242e-02,4.757683317134392409e-02,1.527639681871184318e-01
3.740000000000000213e+00,4.907891705319212400e-02,4.907892113609771401e-02,1.476303354967064829e-01
3.750000000000000000e+00,5.052897822189323512e-02,5.052898213786462950e-02,1.423594892996293548e-01
3.760000000000000231e+00,5.192566789086996981e-02,5.192567163539283520e-02,1.369569688886389802e-01
3.770000000000000018e+00,5.326769751882995396e-02,5.326770108755068261e-02,1.314284340206371138e-01
3.780000000000000249e+00,5.455383573985414514e-02,5.455383912858513540e-02,1.257796590223581590e-01
3.790000000000000036e+00,5.578290947919319759e-02,5.578291268391750296e-02,1.200165267933829827e-01
3.800000000000000266e+00,5.695380500860641043e-02,5.695380802548265925e-02,1.141450227126795253e-01
3.810000000000000053e+00,5.806546894030987366e-02,5.806547176567651569e-02,1.081712284549496278e-01
3.820000000000000284e+00,5.911690915866351509e-02,5.911691178904348448e-02,1.021013157231393381e-01
3.830000000000000071e+00,6.010719568879088065e-02,6.010719812089551639e-02,9.594153990354085948e-02
3.839999999999999858e+00,6.103546150138989407e-02,6.103546373212297149e-02,8.969823364997892012e-02
3.850000000000000089e+00,6.190090325305817875e-02,6.190090527951985083e-02,8.337780040363204637e-02
3.859999999999999876e+00,6.270278196152223593e-02,6.270278378101243333e-02,7.698670785509047210e-02
3.870000000000000107e+00,6.344042361522611584e-02,6.344042522524814820e-02,7.053148135529710427e-02
3.879999999999999893e+00,6.411321971680168652e-02,6.411322111506521926e-02,6.401869728205537846e-02
3.890000000000000124e+00,6.472062776000982176e-02,6.472062894443408876e-02,5.745497636881936876e-02
3.899999999999999911e+00,6.526217163980896352e-02,6.526217260852534841e-02,5.084697700250522673e-02
3.910000000000000142e+00,6.573744199527506438e-02,6.573744274662984832e-02,4.420138849708096784e-02
3.919999999999999929e+00,6.614609648516450724e-02,6.614609701772103389e-02,3.752492434970206014e-02
3.930000000000000160e+00,6.648785999597932317e-02,6.648786030852027462e-02,3.082431548616422143e-02
3.939999999999999947e+00,6.676252478246171018e-02,6.676252487399093882e-02,2.410630350244208353e-02
3.950000000000000178e+00,6.696995054051257945e-02,6.696995041025681494e-02,1.737763390907261229e-02
3.959999999999999964e+00,6.711006441259625976e-02,6.711006406000646907e-02,1.064504938512594520e-02
3.970000000000000195e+00,6.718286092576079838e-02,6.718286035051355964e-02,3.915283048483200398e-03
3.979999999999999982e+00,6.718840186247053425e-02,6.718840106446889726e-02,-2.804948250888883270e-03
3.990000000000000213e+00,6.712681606451408045e-02,6.712681504388837150e-02,-9.508950608012945935e-03
4.000000000000000000e+00,6.699829917031745186e-02,6.699829792742582890e-02,-1.619005970371506509e-02
4.009999999999999787e+00,6.680311328605763321e-02,6.680311182148625238e-02,-2.284164740261668963e-02
4.020000000000000462e+00,6.654158659103751039e-02,6.654158490560065087e-02,-2.945712830179913339e-02
4.030000000000000249e+00,6.621411287784768895e-02,6.621411097258757261e-02,-3.602996622369764729e-02
4.040000000000000036e+00,6.582115102790475625e-02,6.582114890409108965e-02,-4.255368064685063206e-02
4.049999999999999822e+00,6.536322442301913116e-02,6.536322208214843943e-02,-4.902185306820431437e-02
4.060000000000000497e+00,6.484092029370795707e-02,6.484091773750255694e-02,-5.542813329075430007e-02
4.070000000000000284e+00,6.425488900503055489e-02,6.425488623543770816e-02,-6.176624563039230520e-02
4.080000000000000071e+00,6.360584328078454364e-02,6.360584029997472244e-02,-6.802999503591936059e-02
4.089999999999999858e+00,6.289455736696077104e-02,6.289455417732628395e-02,-7.421327311628558854e-02
4.099999999999999645e+00,6.212186613541414298e-02,6.212186273956717825e-02,-8.031006406922126806e-02
4.110000000000000320e+00,6.128866412876501912e-02,6.128866052953543114e-02,-8.631445050553389342e-02
4.120000000000000107e+00,6.039590454760276200e-02,6.039590074803611458e-02,-9.222061916346176169e-02
4.129999999999999893e+00,5.944459818111837851e-02,5.944459418447303745e-02,-9.802286650759559072e-02
4.139999999999999680e+00,5.843581228234752400e-02,5.843580809209200644e-02,-1.037156042070058876e-01
4.150000000000000355e+00,5.737066938925802773e-02,5.737066500906786576e-02,-1.092933644873452792e-01
4.160000000000000142e+00,5.625034609296781368e-02,5.625034152672268167e-02,-1.147508053518312421e-01
4.169999999999999929e+00,5.507607175442930797e-02,5.507606700620921308e-02,-1.200827156661559425e-01
4.179999999999999716e+00,5.384912717096518309e-02,5.384912224504686401e-02,-1.252840201025155753e-01
4.190000000000000391e+00,5.257084319408768941e-02,5.257083809494082771e-02,-1.303497839381020929e-01
4.200000000000000178e+00,5.124259930007959291e-02,5.124259403236268440e-02,-1.352752177035546621e-01
4.209999999999999964e+00,4.986582211485895283e-02,4.986581668341508872e-02,-1.400556816770274771e-01
4.219999999999999751e+00,4.844198389469264038e-02,4.844197830454485820e-02,-1.446866902196928817e-01
4.230000000000000426e+00,4.697260096436443183e-02,4.697259522071087212e-02,-1.491639159486659871e-01
4.240000000000000213e+00,4.545923211444283241e-02,4.545922622265239493e-02,-1.534831937435072180e-01
4.250000000000000000e+00,4.390347695933138200e-02,4.390347092493814690e-02,-1.576405245826329460e-01
4.259999999999999787e+00,4.230697425781989457e-02,4.230696808651798063e-02,-1.616320792061420875e-01
4.270000000000000462e+00,4.067140019788926392e-02,4.067139389552722889e-02,-1.654542016017463979e-01
4.280000000000000249e+00,3.899846664755454717e-02,3.899846022013031543e-02,-1.691034123106757714e-01
4.290000000000000036e+00,3.728991937356145731e-02,3.728991282721596384e-02,-1.725764115506160934e-01
4.299999999999999822e+00,3.554753622977987332e-02,3.554752957079120035e-02,-1.758700821529253222e-01
4.310000000000000497e+00,3.377312531716455957e-02,3.377311855194202461e-02,-1.789814923115652101e-01
4.320000000000000284e+00,3.196852311717793271e-02,3.196851625225576032e-02,-1.819078981413786988e-01
4.330000000000000071e+00,3.013559260059249512e-02,3.013558564262346778e-02,-1.846467460435382846e-01
4.339999999999999858e+00,2.827622131361122101e-02,2.827621426935996232e-02,-1.871956748761880729e-01
4.350000000000000533e+00,2.639231944326307297e-02,2.639231231959926482e-02,-1.895525179285002249e-01
4.360000000000000320e+00,2.448581786404753491e-02,2.448581066793972805e-02,-1.917153046965665852e-01
4.370000000000000107e+00,2.255866616781687997e-02,2.255865890632496526e-02,-1.936822624597477061e-01
4.379999999999999893e+00,2.061283067889764856e-02,2.061282335916604300e-02,-1.954518176563031506e-01
4.389999999999999680e+00,1.865029245646354986e-02,1.865028508571404606e-02,-1.970225970573298568e-01
4.400000000000000355e+00,1.667304528618074322e-02,1.667303787170506743e-02,-1.983934287382392858e-01
4.410000000000000142e+00,1.468309366315308576e-02,1.468308621230625215e-02,-1.995633428472068649e-01
4.419999999999999929e+00,1.268245076819961986e-02,1.268244328839184497e-02,-2.005315721702322918e-01
4.429999999999999716e+00,1.067313643949915035e-02,1.067312893818850306e-02,-2.012975524926522986e-01
4.440000000000000391e+00,8.657175141637321256e-03,8.657167626322398793e-03,-2.018609227571515896e-01
4.450000000000000178e+00,6.636593934090148639e-03,6.636586412302367469e-03,-2.022215250185206148e-01
4.459999999999999964e+00,4.613420441174436414e-03,4.613412920470487052e-03,-2.023794041956115675e-01
4.469999999999999751e+00,2.589680825490007100e-03,2.589673313443935105e-03,-2.023348076211454738e-01
4.480000000000000426e+00,5.673977668711359043e-04,5.673902710664971297e-04,-2.020881843902241071e-01
4.490000000000000213e+00,-1.451411551144967445e-03,-1.451419023122187124e-03,-2.016401845085995237e-01
4.500000000000000000e+00,-3.464737445336289832e-03,-3.464744885906133678e-03,-2.009916578419523869e-01
4.509999999999999787e+00,-5.470579725317918293e-03,-5.470587126914018203e-03,-2.001436528676258098e-01
4.520000000000000462e+00,-7.466949672600324030e-03,-7.466957027677922215e-03,-1.990974152304568756e-01
4.530000000000000249e+00,-9.451872004234009028e-03,-9.451879305277072554e-03,-1.978543861045393149e-01
4.540000000000000036e+00,-1.142338681910979106e-02,-1.142339405863946299e-02,-1.964162003629420228e-01
4.549999999999999822e+00,-1.337955152500519725e-02,-1.337955869558742766e-02,-1.947846845575950114e-01
4.560000000000000497e+00,-1.531844274449045869e-02,-1.531844983874351349e-02,-1.929618547117403771e-01
4.570000000000000284e+00,-1.723815819783251768e-02,-1.723816520843478306e-02,-1.909499139275276369e-01
4.580000000000000071e+00,-1.913681856106213761e-02,-1.913682548075965745e-02,-1.887512498115127557e-01
4.589999999999999858e+00,-2.101256929739766730e-02,-2.101257611901192340e-02,-1.863684317209963470e-01
4.600000000000000533e+00,-2.286358246024928348e-02,-2.286358917668485438e-02,-1.838042078343097852e-01
4.610000000000000320e+00,-2.468805846605940171e-02,-2.468806507031076972e-02,-1.810615020483274107e-01
4.620000000000000107e+00,-2.648422783526864152e-02,-2.648423432042822101e-02,-1.781434107066491024e-01
4.629999999999999893e+00,-2.825035289973193073e-02,-2.825035925899715278e-02,-1.750531991620600525e-01
4.639999999999999680e+00,-2.998472947494620205e-02,-2.998473570162668925e-02,-1.717942981770325117e-01
4.650000000000000355e+00,-3.168568849548959038e-02,-3.168569458301447733e-02,-1.683703001661886467e-01
4.660000000000000142e+00,-3.335159761211196200e-02,-3.335160355403631732e-02,-1.647849552847938104e-01
4.669999999999999929e+00,-3.498086274895803593e-02,-3.498086853897038745e-02,-1.610421673674952980e-01
4.679999999999999716e+00,-3.657192961944719795e-02,-3.657193525137582973e-02,-1.571459897216622714e-01
4.690000000000000391e+00,-3.812328519937838861e-02,-3.812329066719842563e-02,-1.531006207798198682e-01
4.700000000000000178e+00,-3.963345915587403873e-02,-3.963346445371329629e-02,-1.489103996158016308e-01
4.709999999999999964e+00,-4.110102523082383857e-02,-4.110103035296970575e-02,-1.445798013293715933e-01
4.719999999999999751e+00,-4.252460257753733902e-02,-4.252460751844280157e-02,-1.401134323041893226e-01
4.730000000000000426e+00,-4.390285704936366939e-02,-4.390286180365347846e-02,-1.355160253441076990e-01
4.740000000000000213e+00,-4.523450243908712365e-02,-4.523450700156322196e-02,-1.307924346929051074e-01
4.750000000000000000e+00,-4.651830166795885985e-02,-4.651830603360651573e-02,-1.259476309426596496e-01
4.759999999999999787e+00,-4.775306792327765198e-02,-4.775307208727085778e-02,-1.209866958360742983e-01
4.770000000000000462e+00,-4.893766574348613896e-02,-4.893766970119303727e-02,-1.159148169681564478e-01
4.780000000000000249e+00,-5.007101204980346498e-02,-5.007101579679115733e-02,-1.107372823927460226e-01
4.790000000000000036e+00,-5.115207712347068919e-02,-5.115208065551059280e-02,-1.054594751394695995e-01
4.799999999999999822e+00,-5.217988552774135980e-02,-5.217988884081367629e-02,-1.000868676467766699e-01
4.810000000000000497e+00,-5.315351697380674145e-02,-5.315352006410523078e-02,-9.462501611678671154e-02
4.820000000000000284e+00,-5.407210712990267315e-02,-5.407210999383881694e-02,-8.907955479774225249e-02
4.830000000000000071e+00,-5.493484837290334849e-02,-5.493485100711048563e-02,-8.345619019992403520e-02
4.839999999999999858e+00,-5.574099048176620053e-02,-5.574099288310351008e-02,-7.776069525093894097e-02
4.850000000000000533e+00,-5.648984127225130381e-02,-5.648984343780751038e-02,-7.199890339634021363e-02
4.860000000000000320e+00,-5.718076717239865825e-02,-5.718076909949527248e-02,-6.617670265158226428e-02
4.870000000000000107e+00,-5.781319373830683811e-02,-5.781319542450154281e-02,-6.030002961134882378e-02
4.879999999999999893e+00,-5.838660610981707272e-02,-5.838660755290669968e-02,-5.437486342232387276e-02
4.889999999999999680e+00,-5.890054940576761044e-02,-5.890055060379078417e-02,-4.840721972549898167e-02
4.900000000000000355e+00,-5.935462905854432814e-02,-5.935463000978408871e-02,-4.240314457412917154e-02
4.910000000000000142e+00,-5.974851108771463831e-02,-5.974851179070050922e-02,-3.636870833346136922e-02
4.919999999999999929e+00,-6.008192231259308624e-02,-6.008192276610319765e-02,-3.030999956836552892e-02
4.929999999999999716e+00,-6.035465050364832718e-02,-6.035465070671111598e-02,-2.423311892499835016e-02
4.940000000000000391e+00,-6.056654447272240283e-02,-6.056654442461813226e-02,-1.814417301262325269e-02
4.950000000000000178e+00,-6.071751410209450667e-02,-6.071751380235644591e-02,-1.204926829169780493e-02
4.959999999999999964e+00,-6.080753031248230939e-02,-6.080752976089775358e-02,-5.954504974321427578e-03
4.969999999999999751e+00,-6.083662497013488796e-02,-6.083662416674586598e-02,1.340290568884097006e-04
4.980000000000000426e+00,-6.080489073323173260e-02,-6.080488967833543035e-02,6.210264305453753499e-03
4.990000000000000213e+00,-6.071248083786251470e-02,-6.071247953201153180e-02,1.226815568722629604e-02
5.000000000000000000e+00,-6.055960882392216749e-02,-6.055960726792437854e-02,1.830168852015126579e-02
5.009999999999999787e+00,-6.034654820131506864e-02,-6.034654639623334565e-02,2.430488447169457805e-02
5.020000000000000462e+00,-6.007363205692110159e-02,-6.007363000407263398e-02,3.027180745807685203e-02
5.030000000000000249e+00,-5.974125260283447841e-02,-5.974125030379007217e-02,3.619656948951774367e-02
5.040000000000000036e+00,-5.934986066644402231e-02,-5.934985812302680241e-02,4.207333645575953018e-02
5.049999999999999822e+00,-5.889996512298040221e-02,-5.889996233726459141e-02,4.789633384621001105e-02
5.060000000000000497e+00,-5.839213227121214933e-02,-5.839212924552125705e-02,5.365985239912142435e-02
5.070000000000000284e+00,-5.782698515302766434e-02,-5.782698188993278671e-02,5.935825367430410532e-02
5.080000000000000071e+00,-5.720520281769499171e-02,-5.720519932001250779e-02,6.498597554396093323e-02
5.089999999999999858e+00,-5.652751953164489307e-02,-5.652751580243410567e-02,7.053753759632132303e-02
5.100000000000000533e+00,-5.579472393467536234e-02,-5.579471997723569471e-02,7.600754644685121797e-02
5.110000000000000320e+00,-5.500765814352755190e-02,-5.500765396139595254e-02,8.139070095191820731e-02
5.120000000000000107e+00,-5.416721680383369819e-02,-5.416721240078117144e-02,8.668179731989873738e-02
5.129999999999999893e+00,-5.327434609148725547e-02,-5.327434147151556554e-02,9.187573411482663488e-02
5.139999999999999680e+00,-5.233004266453378239e-02,-5.233003783187174796e-02,9.696751714779960896e-02
5.150000000000000355e+00,-5.133535256672848435e-02,-5.133534752582804422e-02,1.019522642514816557e-01
5.160000000000000142e+00,-5.029137008395219433e-02,-5.029136483948455638e-02,1.068252099331657157e-01
5.169999999999999929e+00,-4.919923655472233787e-02,-4.919923111157326057e-02,1.115817099019912606e-01
5.179999999999999716e+00,-4.806013913607878191e-02,-4.806013349934416118e-02,1.162172454660457682e-01
5.190000000000000391e+00,-4.687530952616655172e-02,-4.687530370114744577e-02,1.207274277952179176e-01
5.200000000000000178e+00,-4.564602264487794409e-02,-4.564601663707589657e-02,1.251080020458122388e-01
5.209999999999999964e+00,-4.437359527395574876e-02,-4.437358908906718219e-02,1.293548513430815561e-01
5.219999999999999751e+00,-4.305938465799701020e-02,-4.305937830190777194e-02,1.334640006179826921e-01
5.230000000000000426e+00,-4.170478706783295464e-02,-4.170478054661305722e-02,1.374316202946140597e-01
5.240000000000000213e+00,-4.031123632779529120e-02,-4.031122964769246614e-02,1.412540298249502779e-01
5.250000000000000000e+00,-3.888020230841219421e-02,-3.888019547584647267e-02,1.449277010676477406e-01
5.259999999999999787e+00,-3.741318938610871392e-02,-3.741318240766569603e-02,1.484492615078576161e-01
5.270000000000000462e+00,-3.591173487151614468e-02,-3.591172775394058797e-02,1.518154973151477072e-01
5.280000000000000249e+00,-3.437740740802311401e-02,-3.437740015821282025e-02,1.550233562368019957e-01
5.290000000000000036e+00,-3.281180534222749579e-02,-3.281179796722610842e-02,1.580699503239364201e-01
5.299999999999999822e+00,-3.121655506797314794e-02,-3.121654757496331034e-02,1.609525584880420468e-01
5.310000000000000497e+00,-2.959330934567834873e-02,-2.959330174197452937e-02,1.636686288857405469e-01
5.320000000000000284e+00,-2.794374559868421232e-02,-2.794373789172596712e-02,1.662157811297128862e-01
5.330000000000000071e+00,-2.626956418837077256e-02,-2.626955638571487270e-02,1.685918083239403009e-01
5.339999999999999858e+00,-2.457248666980617682e-02,-2.457247877911929515e-02,1.707946789215752104e-01
5.350000000000000533e+00,-2.285425402971034969e-02,-2.285424605876122672e-02,1.728225384039409063e-01
5.360000000000000320e+00,-2.111662490852860355e-02,-2.111661686518091774e-02,1.746737107793400468e-01
5.370000000000000107e+00,-1.936137380842292352e-02,-1.936136570062685011e-02,1.763466999005347535e-01
5.379999999999999893e+00,-1.759028928899914260e-02,-1.759028112478361328e-02,1.778401905999446864e-01
5.389999999999999680e+00,-1.580517215259684416e-02,-1.580516394006149794e-02,1.791530496417932106e-01
5.400000000000000355e+00,-1.400783362097555995e-02,-1.400782536828242171e-02,1.802843264906164034e-01
5.410000000000000142e+00,-1.220009350523582753e-02,-1.220008522060170644e-02,1.812332538957340256e-01
5.419999999999999929e+00,-1.038377837081669655e-02,-1.038377006250431646e-02,1.819992482914662701e-01
5.429999999999999716e+00,-8.560719699412546596e-03,-8.560711375722417082e-03,1.825819100130649242e-01
5.440000000000000391e+00,-6.732752049651466800e-03,-6.732743718913291979e-03,1.829810233285110443e-01
5.450000000000000178e+00,-4.901711218374999075e-03,-4.901702888939869600e-03,1.831965562865156549e-01
5.459999999999999964e+00,-3.069432404354772298e-03,-3.069424084585883720e-03,1.832286603812423309e-01
5.469999999999999751e+00,-1.237748376275457727e-03,-1.237740074540451263e-03,1.830776700344527164e-01
5.480000000000000426e+00,5.915123531944471973e-04,5.915206285328171573e-04,1.827441018959573282e-01
5.490000000000000213e+00,2.416527345432219632e-03,2.416535586023771214e-03,1.822286539634331570e-01
5.500000000000000000e+00,4.235482044190616059e-03,4.235490241706866936e-03,1.815322045228483505e-01
5.509999999999999787e+00,6.046571572440687450e-03,6.046579718583153761e-03,1.806558109109109023e-01
5.520000000000000462e+00,7.848002515955763980e-03,7.848010602464648364e-03,1.796007081011329332e-01
5.530000000000000249e+00,9.637994691881443185e-03,9.638002710543481372e-03,1.783683071152756539e-01
5.540000000000000036e+00,1.141478290055492235e-02,1.141479084321241587e-02,1.769601932621105433e-01
5.549999999999999822e+00,1.317661865885722677e-02,1.317662651741621609e-02,1.753781242056011158e-01
5.560000000000000497e+00,1.492177191340374534e-02,1.492177967984253950e-02,1.736240278647760149e-01
5.570000000000000284e+00,1.664853273190203958e-02,1.664854039827888890e-02,1.717000001477271554e-01
5.580000000000000071e+00,1.835521297103099095e-02,1.835522052949286123e-02,1.696083025223284468e-01
