year,day,H2SO4_mass_ton,H2O_mass_ton,S_mass_ton,O2_mass_ton,water_depth_m,reduction_percentage,reaction_rate_kg_per_s,water_volume_m3
3.6164383561643834,1320,1.915610192232591e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
3.6986301369863015,1350,1.8970999564141639e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
3.780821917808219,1380,1.8785897205957365e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
3.863013698630137,1410,1.8600794847773095e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
3.9452054794520546,1440,1.8415692489588824e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
4.027397260273973,1470,1.823059013140455e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
4.109589041095891,1500,1.804548777322028e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
4.191780821917808,1530,1.7860385415036008e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
4.273972602739726,1560,1.7675283056851735e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
4.3561643835616435,1590,1.7490180698667464e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
4.438356164383562,1620,1.7305078340483193e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
4.52054794520548,1650,1.7119975982298922e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
4.602739726027397,1680,1.6934873624114652e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
4.684931506849315,1710,1.674977126593038e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
4.767123287671233,1740,1.6564668907746107e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
4.8493150684931505,1770,1.6379566549561836e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
4.931506849315069,1800,1.6194464191377566e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
5.013698630136986,1830,1.6009361833193292e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
5.095890410958904,1860,1.5824259475009021e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
5.178082191780822,1890,1.563915711682475e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
5.260273972602739,1920,1.5454054758640477e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
5.342465753424658,1950,1.5268952400456206e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
5.424657534246576,1980,1.5083850042271935e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
5.506849315068493,2010,1.4898747684087664e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
5.589041095890411,2040,1.4713645325903394e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
5.671232876712328,2070,1.4528542967719123e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
5.7534246575342465,2100,1.434344060953485e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
5.835616438356165,2130,1.4158338251350578e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
5.917808219178082,2160,1.3973235893166308e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
6.0,2190,1.3788133534982034e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
6.082191780821918,2220,1.3603031176797763e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
6.164383561643835,2250,1.3417928818613492e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
6.2465753424657535,2280,1.323282646042922e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
6.328767123287672,2310,1.3047724102244948e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
6.410958904109589,2340,1.2862621744060677e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
6.493150684931507,2370,1.2677519385876406e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
6.575342465753424,2400,1.2492417027692136e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
6.657534246575342,2430,1.2307314669507865e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
6.739726027397261,2460,1.2122212311323594e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
6.821917808219178,2490,1.193710995313932e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
6.904109589041096,2520,1.175200759495505e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
6.986301369863014,2550,1.1566905236770776e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
7.068493150684931,2580,1.1381802878586505e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
7.1506849315068495,2610,1.1196700520402234e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
7.232876712328767,2640,1.101159816221796e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
7.315068493150685,2670,1.082649580403369e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
7.397260273972603,2700,1.0641393445849418e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
7.47945205479452,2730,1.0456291087665147e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
7.561643835616438,2760,1.0271188729480876e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
7.6438356164383565,2790,1.0086086371296604e-47,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
7.726027397260274,2820,9.900984013112332e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
7.808219178082192,2850,9.715881654928061e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
7.890410958904109,2880,9.530779296743789e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
7.972602739726027,2910,9.345676938559518e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
8.054794520547945,2940,9.160574580375247e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
8.136986301369863,2970,8.975472222190976e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
8.219178082191782,3000,8.790369864006703e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
8.301369863013699,3030,8.605267505822432e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
8.383561643835616,3060,8.420165147638161e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
8.465753424657533,3090,8.235062789453889e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
8.547945205479452,3120,8.049960431269618e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
8.63013698630137,3150,7.864858073085347e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
8.712328767123287,3180,7.679755714901074e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
8.794520547945206,3210,7.494653356716803e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
8.876712328767123,3240,7.309550998532532e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
8.95890410958904,3270,7.12444864034826e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
9.04109589041096,3300,6.939346282163989e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
9.123287671232877,3330,6.754243923979718e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
9.205479452054794,3360,6.569141565795445e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
9.287671232876713,3390,6.384039207611174e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
9.36986301369863,3420,6.198936849426903e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
9.452054794520548,3450,6.013834491242631e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
9.534246575342467,3480,5.82873213305836e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
9.616438356164384,3510,5.643629774874089e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
9.698630136986301,3540,5.458527416689818e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
9.780821917808218,3570,5.273425058505546e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
9.863013698630137,3600,5.088322700321274e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
9.945205479452055,3630,4.903220342137003e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
10.027397260273972,3660,4.718117983952732e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
10.10958904109589,3690,4.5330156257684597e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
10.191780821917808,3720,4.347913267584189e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
10.273972602739725,3750,4.162810909399917e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
10.356164383561644,3780,3.977708551215646e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
10.438356164383562,3810,3.792606193031374e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
10.520547945205479,3840,3.607503834847103e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
10.602739726027398,3870,3.422401476662831e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
10.684931506849315,3900,3.23729911847856e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
10.767123287671232,3930,3.052196760294288e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
10.849315068493151,3960,2.867094402110017e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
10.931506849315069,3990,2.6819920439257452e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
11.013698630136986,4020,2.4968896857414737e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
11.095890410958905,4050,2.311787327557202e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
11.178082191780822,4080,2.1266849693729307e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
11.26027397260274,4110,1.9415826111886592e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
11.342465753424657,4140,1.7564802530043877e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
11.424657534246576,4170,1.5713778948201162e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
11.506849315068493,4200,1.3862755366358447e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
11.58904109589041,4230,1.2011731784515732e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
11.67123287671233,4260,1.0160708202673019e-48,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
11.753424657534246,4290,8.309684620830302e-49,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
11.835616438356164,4320,6.458661038987588e-49,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
11.917808219178083,4350,4.607637457144873e-49,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
12.0,4380,2.7566138753021573e-49,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
12.082191780821917,4410,9.055902934594428e-50,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
12.164383561643836,4440,9.727251434857061e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
12.246575342465754,4470,9.646298643762114e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
12.32876712328767,4500,9.565345852667168e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
12.41095890410959,4530,9.484393061572223e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
12.493150684931507,4560,9.403440270477276e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
12.575342465753424,4590,9.32248747938233e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
12.657534246575343,4620,9.241534688287385e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
12.73972602739726,4650,9.160581897192438e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
12.821917808219178,4680,9.079629106097491e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
12.904109589041095,4710,8.998676315002546e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
12.986301369863014,4740,8.9177235239076e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
13.068493150684931,4770,8.836770732812653e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
13.150684931506849,4800,8.755817941717706e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
13.232876712328768,4830,8.674865150622761e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
13.315068493150685,4860,8.593912359527815e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
13.397260273972602,4890,8.512959568432868e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
13.479452054794521,4920,8.432006777337921e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
13.561643835616438,4950,8.351053986242976e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
13.643835616438356,4980,8.270101195148031e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
13.726027397260275,5010,8.189148404053084e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
13.808219178082192,5040,8.108195612958137e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
13.89041095890411,5070,8.027242821863191e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
13.972602739726028,5100,7.946290030768244e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
14.054794520547945,5130,7.865337239673299e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
14.136986301369863,5160,7.7843844485783525e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
14.219178082191782,5190,7.703431657483406e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
14.301369863013699,5220,7.622478866388461e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
14.383561643835616,5250,7.541526075293514e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
14.465753424657533,5280,7.4605732841985685e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
14.547945205479452,5310,7.379620493103623e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
14.63013698630137,5340,7.298667702008676e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
14.712328767123287,5370,7.217714910913729e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
14.794520547945206,5400,7.136762119818783e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
14.876712328767123,5430,7.055809328723838e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
14.95890410958904,5460,6.974856537628891e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
15.04109589041096,5490,6.893903746533944e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
15.123287671232877,5520,6.812950955438998e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
15.205479452054794,5550,6.731998164344052e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
15.287671232876713,5580,6.651045373249106e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
15.36986301369863,5610,6.57009258215416e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
15.452054794520548,5640,6.489139791059214e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
15.534246575342467,5670,6.408186999964267e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
15.616438356164384,5700,6.32723420886932e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
15.698630136986301,5730,6.2462814177743765e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
15.780821917808218,5760,6.16532862667943e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
15.863013698630137,5790,6.084375835584483e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
15.945205479452055,5820,6.003423044489536e-53,440833817292.00604,392251223491.0275,783034257748.7769,0.0009579178993741982,100.0,0,440833817292.00604
