t,A_analytical,B_analytical,A_numerical,B_numerical,error_A,error_B
31.663326653306616,439.0801523673999,100.5994949064442,438.9703071048107,100.58045927913233,0.10984526258920368,0.019035627311879466
32.06412825651303,447.47476943845265,101.95589174457024,447.44612452712636,101.95092998096567,0.028644911326296096,0.004961763604569569
32.46492985971944,456.21619072250735,103.37237292053696,456.0879052432425,103.35015309885308,0.12828547926483225,0.022219821683876262
32.86573146292585,464.95761200656204,104.7888540965037,464.8988908983584,104.77868389093275,0.05872110820365606,0.010170205570943835
33.26653306613227,473.98716378788936,106.25522771050858,473.8823874935645,106.23708866010911,0.10477629432483582,0.01813905039946917
33.66733466933868,483.1618640152109,107.74673510908902,483.0417654379011,107.72594476298416,0.12009857730976137,0.02079034610486019
34.06813627254509,492.41386422570747,109.25162096653385,492.3804608251101,109.2458408289055,0.03340340059736491,0.00578013762834928
34.46893787575151,502.04327023641184,110.8218251819637,501.90197550215566,110.7973767717238,0.1412947342561779,0.02444841023989852
34.86973947895792,511.67267624711604,112.39202939739353,511.60988024994043,112.38116433548964,0.06279599717561268,0.010865061903885476
35.27054108216433,521.6241872929037,114.01795440971497,521.5078169077404,113.9978274589327,0.11637038516323628,0.020126950782270114
35.671342685370746,531.730785948176,115.67070795387316,531.5994984086377,115.64800228154071,0.13128753953833439,0.022705672332449467
36.07214428857716,541.9275271570532,117.339048193885,541.888709951193,117.33233734458018,0.03881720586014126,0.006710849304823796
36.47294589178357,552.5349177767972,119.0783944927859,552.3793094247717,119.05149366406997,0.15560835202552425,0.02690082871593802
36.87374749498998,563.1423083965411,120.8177407916868,563.075230194116,120.80614520851617,0.06707820242513662,0.011595583170631585
37.274549098196395,574.1097067770107,122.61931011805926,573.9804840380061,122.59697940308646,0.12922273900460368,0.022330714972795818
37.675350701402806,585.2426561715362,124.44949295341493,585.099161198129,124.42469713799414,0.14349497340720063,0.024795815420787903
38.07615230460922,596.4804002236758,126.29778099944816,596.4354314620358,126.29001295429894,0.04496876164000696,0.007768045149219915
38.476953907815634,608.1649004477497,128.22325441731726,607.9935449257906,128.19365517475447,0.17135552195907167,0.02959924256279578
38.877755511022045,619.8494006718233,130.14872783518635,619.7778344019567,130.13636631693598,0.07156626986659376,0.012361518250372683
39.278557114228455,631.9361868700994,132.14367713082913,631.7927191770337,132.11890373789126,0.1434676930656451,0.02477339293787395
39.67935871743487,644.1995158340329,134.16911584045897,644.0427051221441,134.14203965313067,0.15681071188885198,0.027076187328304968
40.08016032064128,656.5843360210009,136.215528865585,656.5323856945034,136.20656130844773,0.051950326497490096,0.008967557137253834
40.480961923847694,669.4551211001083,138.34583915269587,669.266443037375,138.31327116863827,0.18867806273328824,0.03256798405760719
40.88176352705411,682.3259061792157,140.4761494398068,682.2496500219722,140.46298726782172,0.0762561572435061,0.013162171985072746
41.28256513026052,695.6461285550306,142.6840244563761,695.4868748298957,142.65654399563746,0.1592537251349313,0.027480460738644297
41.68336673346693,709.1544133457799,144.92435563633583,708.983081178147,144.8947921358499,0.17133216763284054,0.029563500485920713
42.08416833667335,722.8031943499643,147.18892612039974,722.7433292380206,147.17859902400156,0.05986511194373634,0.010327096398185631
42.48496993987976,736.980508728499,149.54468255799827,736.772777089231,149.50884879689752,0.20773163926799043,0.0358337611007471
42.88577154308617,751.1578231070336,151.90043899559677,751.076682399102,151.8864426806985,0.08114070793158135,0.013996314898264473
43.28657314629259,765.837152762072,154.34277999286473,765.6604078389108,154.3122999201914,0.17674492316120904,0.03048007267332764
43.687374749499,780.7165864084437,156.81963371671418,780.5294214792323,156.78735784661765,0.18716492921146255,0.03227587009652666
44.08817635270541,795.7581261557217,159.32443848833205,795.6892976181227,159.3125720197642,0.06882853759896079,0.011866468567859556
44.48897795591183,811.3744057153041,161.92834242931085,811.145718620356,161.8889165435211,0.2286870949480999,0.03942588578973982
44.88977955911824,826.9906852748862,164.53224637028958,826.9044762318921,164.51738429140144,0.08620904299414178,0.01486207888814306
