t,A_numerical,B_numerical
11.211211211211213,167.1430710346555,58.606973087015334
11.411411411411413,168.70643724314056,58.82560658110489
11.611611611611613,170.2850886435318,59.04694478983273
11.811811811811813,171.87917354987383,59.27101302366515
12.012012012012013,173.48884174154082,59.49783684470421
12.212212212212213,175.11424446323676,59.727442066687765
12.412412412412413,176.7555344249953,59.959854754989415
12.612612612612613,178.41286580217974,60.19510122661854
12.812812812812814,180.08639423548314,60.43320805022031
13.013013013013014,181.77627693500412,60.67420206392992
13.213213213213214,183.48267261307925,60.91811036385058
13.413413413413414,185.2057413749423,61.164960285295535
13.613613613613614,186.94564494597597,61.41477944177274
13.813813813813814,188.70254667414443,61.66759572540215
14.014014014014014,190.47661152999333,61.923437306915744
14.214214214214214,192.26800610664978,62.1823326356575
14.414414414414415,194.07689861982237,62.44431043958342
14.614614614614615,195.90345890780117,62.7093997252615
14.814814814814815,197.74785843145773,62.97762977787176
15.015015015015017,199.61027029302468,63.24903016442792
15.215215215215217,201.4908694014706,63.52363076214821
15.415415415415417,203.3898321478685,63.80146170276411
15.615615615615617,205.30733663814732,64.08255341244887
15.815815815815817,207.24356277437295,64.36693662576134
16.016016016016017,209.1986922547482,64.65464238564594
16.216216216216218,211.1729085736128,64.94570204343269
16.416416416416418,213.16639702144334,65.24014725883721
16.616616616616618,215.1793446848534,65.53800999996075
16.816816816816818,217.21194044659333,65.8393225432901
17.017017017017018,219.26437498555055,66.14411747369766
17.217217217217218,221.3368408937527,66.45242770451402
17.41741741741742,223.42953261885862,66.76428646766244
17.61761761761762,225.5426463084046,67.07972728693808
17.81781781781782,227.67638009303957,67.398784026598
18.01801801801802,229.8309340910417,67.72149089213602
18.21821821821822,232.00651040831858,68.0478824302827
18.41841841841842,234.20331313840705,68.37799352900538
18.61861861861862,236.42154836247332,68.71185941750815
18.81881881881882,238.6614241493129,69.04951566623187
19.01901901901902,240.92315055535056,69.39099818685412
19.21921921921922,243.2069396519607,69.73634323697623
19.41941941941942,245.5130057162472,70.08558745285318
19.61961961961962,247.8415648399922,70.43876778230623
19.81981981981982,250.19283522694388,70.79592153572399
20.02002002002002,252.5670372797043,71.15708640096855
20.22022022022022,254.96439359972945,71.52230044337551
20.42042042042042,257.3851289873293,71.89160210575399
20.62062062062062,259.8294704416678,72.2650302083866
20.82082082082082,262.2976471607627,72.64262394902948
21.02102102102102,264.7898905414858,73.02442290291225
21.22122122122122,267.3064341795628,73.41046702273803
21.421421421421424,269.847514043488,73.8007966685201
21.621621621621625,272.41336830888145,74.19545257916495
21.821821821821825,275.0042372851431,74.5944758598885
22.022022022022025,277.620363712787,74.99790803322617
22.222222222222225,280.2619927641121,75.40579103914789
22.422422422422425,282.92937204320225,75.8181672350582
22.622622622622625,285.62275158592615,76.23507939579612
22.822822822822825,288.34238385993746,76.65657071363525
23.023023023023026,291.0885237646746,77.08268479828372
23.223223223223226,293.86142863136104,77.51346567688424
23.423423423423426,296.66135828861417,77.94895780526994
23.623623623623626,299.48857522220464,78.38920609537318
23.823823823823826,302.343344139207,78.83425584045095
24.024024024024026,305.22593238025723,79.28415278581143
24.224224224224226,308.1366099745853,79.73894313825528
24.424424424424426,311.07564964001534,80.19867356607566
24.624624624624627,314.04332678296527,80.66339119905824
24.824824824824827,317.0399194984472,81.13314362848119
25.025025025025027,320.06570857006716,81.60797890711518
25.225225225225227,323.12097747002514,82.08794554922338
25.425425425425427,326.20601236653465,82.57309253183438
25.625625625625627,329.3211024004287,83.06346934219728
25.825825825825827,332.46653924669545,83.55912590255843
26.026026026026027,335.64261733815744,84.06011260853558
26.226226226226228,338.84963407930854,84.56648036580386
26.426426426426428,342.0878898463143,85.07828059009591
26.626626626626628,345.35768798701156,85.59556520720189
26.826826826826828,348.6593348209087,86.11838665296933
27.027027027027028,351.99313963918564,86.64679787330329
27.227227227227228,355.3594147046936,87.18085232416625
27.42742742742743,358.7584752519555,87.72060397157821
27.62762762762763,362.1906396640257,88.26610732195928
27.82782782782783,365.65622940442404,88.81741741045258
28.02802802802803,369.1555687525039,89.37458975552266
28.22822822822823,372.6889852622211,89.93768043766315
28.42842842842843,376.25680977118043,90.50674610094849
28.62862862862863,379.8593764006353,91.08184395303408
28.82882882882883,383.49702255548766,91.66303176515623
29.02902902902903,387.1700889242882,92.25036787213216
29.22922922922923,390.87891947923634,92.84391117235995
29.42942942942943,394.6238614761801,93.44372112781865
29.62962962962963,398.4052655315294,94.04985777726371
29.82982982982983,402.2234858540968,94.66238177600293
30.030030030030034,406.07887965928836,95.28135429539262
30.230230230230234,409.9718077065947,95.90683711505119
30.430430430430434,413.9026343829298,96.53889263715706
30.630630630630634,417.8717277026308,97.17758388644859
30.830830830830834,421.87945930745786,97.82297451022414
31.031031031031034,425.9262044665947,98.47512877834204
31.231231231231234,430.01234207664777,99.13411158322059
31.431431431431434,434.1382546616471,99.79998843983805
31.631631631631635,438.3043283896513,100.47282548858158
31.831831831831835,442.5109534385696,101.15268955800971
32.032032032032035,446.75852337874295,101.83964805892501
32.232232232232235,451.0474355417842,102.53376904765366
32.432432432432435,455.37809126549257,103.23512126806406
32.632632632632635,459.7508958938536,103.9437741515668
32.832832832832835,464.1662587770394,104.6597978171147
33.033033033033036,468.6245932714081,105.38326307120275
33.233233233233236,473.12631673950443,106.11424140786816
33.433433433433436,477.6718505500594,106.85280500869038
33.633633633633636,482.2616200779904,107.59902674279103
33.833833833833836,486.8960550136516,108.35298021989081
34.034034034034036,491.57558905302517,109.11473973715734
34.234234234234236,496.3006598091484,109.88438026400856
34.434434434434436,501.07170931785026,110.66197752887958
34.63463463463464,505.8891840384132,111.44760801933626
34.83483483483484,510.75353485357306,112.24134898207518
35.03503503503504,515.6652170695191,113.04327842292368
35.23523523523524,520.6246904158943,113.85347510683977
35.43543543543544,525.6324190457948,114.67201855791225
35.63563563563564,530.6888715357701,115.49898905936064
35.83583583583584,535.7945210813984,116.33446768708933
36.03603603603604,540.9498455643504,117.17853632119392
36.23623623623624,546.1553269980664,118.03127755085777
36.43643643643644,551.4114522442063,118.89277479727035
36.63663663663664,556.7187130475266,119.76311231961108
36.83683683683684,562.0776060358812,120.64237521504936
37.03703703703704,567.4886327202203,121.53064941874447
37.23723723723724,572.9522994945914,122.42802170384572
37.43743743743744,578.4691176361388,123.3345796814923
37.63763763763764,584.0396033051037,124.25041180081341
37.83783783783784,589.6642776521207,125.17560736733674
38.03803803803804,595.343667161415,126.11025660187022
38.23823823823824,601.0783028036235,127.0544504951538
38.43843843843844,606.8687208133368,128.00828094125978
38.63863863863864,612.7154628145287,128.9718407591123
38.83883883883884,618.6190758205554,129.94522369248722
39.03903903903904,624.5801122341562,130.92852441001233
39.23923923923924,630.5991298474531,131.92183850516713
39.43943943943944,636.6766918419507,132.92526249628293
39.63963963963964,642.8133667885368,133.9388938265429
39.83983983983984,649.0097286922739,134.9628308716669
40.04004004004004,655.2663575044347,135.99717302776045
40.24024024024024,661.5838381728774,137.04202054838993
40.44044044044044,667.9627613140822,138.09747465988173
40.64064064064064,674.4037234915392,139.16363760908487
40.84084084084084,680.9073272157502,140.24061266337105
41.04104104104104,687.4741809442277,141.32850411063455
41.24124124124124,694.104899081495,142.42741725929244
41.44144144144144,700.8001019790863,143.5374584382843
41.64164164164164,707.5604159355469,144.6587349970724
41.84184184184184,714.3864732053304,145.7913553071683
42.04204204204204,721.2789125648997,146.9354288592577
42.24224224224224,728.2383784685876,148.0910661183735
42.44244244244244,735.2655214324512,149.2583785897522
42.64264264264264,742.3609985337065,150.43747890452116
42.84284284284285,749.5254734107285,151.62848081969864
43.04304304304305,756.7596162630505,152.83149921819356
43.24324324324325,764.0641038513654,154.04665010880586
43.44344344344345,771.4396194975246,155.2740506262262
43.64364364364365,778.8868530845386,156.51381903103606
43.84384384384385,786.4065010565769,157.76607470970788
44.04404404404405,793.9992669200674,159.03093826057795
44.24424424424425,801.6658607230648,160.30853140452294
44.44444444444445,809.4069989598424,161.59897696858988
44.64464464464465,817.2234053616105,162.9023990216591
44.84484484484485,825.11581089711,164.2189228745459
45.04504504504505,833.0849537726131,165.54867508000052
45.24524524524525,841.1315794319218,166.8917834327082
45.44544544544545,849.2564405563694,168.24837696928913
45.64564564564565,857.4602970648198,169.61858596829853
45.84584584584585,865.7439161136673,171.00254195022657
46.04604604604605,874.1080725026402,172.40037774712178
46.24624624624625,882.5535485191443,173.81222747588563
46.44644644644645,891.081133350556,175.2382264374397
46.64664664664665,899.6916241458532,176.6785112988686
46.84684684684685,908.3858260364237,178.13322009699027
47.04704704704705,917.1645521360653,179.6024922383557
47.24724724724725,926.0286235409852,181.0864684992491
47.44744744744745,934.9788693298005,182.5852910256879
47.64764764764765,944.0161265635385,184.09910333342265
47.84784784784785,953.1412402856356,185.62805030793712
48.04804804804805,962.3550638453078,187.17227825992865
48.24824824824825,971.6584590628686,188.73193495367215
48.44844844844845,981.052295223201,190.3071694343301
48.64864864864865,990.5374503435984,191.89813224547538
48.84884884884885,1000.1148112440724,193.50497544115396
49.04904904904905,1009.7852735473532,195.12785258588485
49.24924924924925,1019.5497416788888,196.76691875466014
49.44944944944945,1029.4091288668458,198.4223305329449
49.64964964964965,1039.3643571421085,200.09424601667735
49.84984984984985,1049.4163573382798,201.78282481226867
50.050050050050054,1059.566069344389,203.48822807996038
50.250250250250254,1069.8144425503085,205.21061861024455
50.450450450450454,1080.1624344922236,206.95016059146715
50.650650650650654,1090.6110122627576,208.70701985176274
50.850850850850854,1101.1611526606148,210.48136388472864
51.051051051051054,1111.8138421905803,212.27336184942507
51.251251251251254,1122.57007706352,214.0831845703751
51.451451451451454,1133.430863196381,215.91100453756454
51.651651651651655,1144.3972162121906,217.7569959064421
51.851851851851855,1155.4701614400572,219.62133449791932
52.052052052052055,1166.6507341080335,221.50419783146015
52.252252252252255,1177.939980030841,223.4057652430745
52.452452452452455,1189.338953974929,225.32621760481067
52.652652652652655,1200.8487211484955,227.26573758039848
52.852852852852855,1212.4703574606358,229.22450966971132
53.053053053053056,1224.2049495213414,231.2027202087662
53.253253253253256,1236.0535946415007,233.20055736972353
53.453453453453456,1248.0174008328988,235.2182111608874
53.653653653653656,1260.0974868082176,237.2558734267053
53.853853853853856,1272.2949819810353,239.3137378477684
54.054054054054056,1284.6110266087744,241.39199996533688
54.254254254254256,1297.0467726881836,243.49085733497878
54.454454454454456,1309.6033821036115,245.61050920886805
54.65465465465466,1322.2820281368618,247.7511567948311
54.85485485485486,1335.0838958661564,249.9130033247969
55.05505505505506,1348.0101821661337,252.09625405479684
55.25525525525526,1361.06209570785,254.30111626496495
55.45545545545546,1374.2408569587783,256.52779925953763
55.65565565565566,1387.5476981828092,258.7765143668539
55.85585585585586,1400.9838634402508,261.04747493935525
56.05605605605606,1414.5506086899281,263.3408963711031
56.25625625625626,1428.2492028613717,265.65699628173513
56.45645645645646,1442.0809258451811,267.9959941716704
56.65665665665666,1456.0470699657208,270.3581116747808
56.85685685685686,1470.148940550188,272.7435726560261
57.05705705705706,1484.3878559286131,275.1526032114544
57.25725725725726,1498.7651474338595,277.5854316682017
57.45745745745746,1513.2821594016227,280.0422885844922
57.65765765765766,1527.9402491704318,282.5234067496381
57.85785785785786,1542.740787081648,285.0290211840398
58.05805805805806,1557.6851565489435,287.559369151106
58.25825825825826,1572.7747552799042,290.11469036684593
58.45845845845846,1588.0109931618983,292.69522663714554
58.65865865865866,1603.3952936443204,295.3012220949202
58.85885885885886,1618.929094507933,297.93292333211133
59.05905905905906,1634.6138478648654,300.5905793996864
59.25925925925926,1650.4510201586143,303.2744418076388
59.45945945945946,1666.4420921640433,305.984764524988
59.65965965965966,1682.5885589873837,308.72180397977934
59.85985985985987,1698.8919300662346,311.4858190590843
60.06006006006007,1715.3537292137996,314.27707111659026
60.26026026026027,1731.9754959666525,317.0958242038386
60.46046046046047,1748.7587834134165,319.94234469768827
60.66066066066067,1765.7051594375075,322.8169015135346
60.86086086086087,1782.8162077167235,325.7197662768103
61.06106106106107,1800.0935277232456,328.65121332298514
61.26126126126127,1817.5387347236378,331.6115196975662
61.46146146146147,1835.1534597788461,334.600965156098
61.66166166166167,1852.9393497442004,337.6198321641621
61.86186186186187,1870.8980672694122,340.6684058973774
62.06206206206207,1889.0312908241276,343.74697424578403
62.26226226226227,1907.3407161528567,346.8558280634675
62.46246246246247,1925.8280540871358,349.9952607931891
62.66266266266267,1944.495031604388,353.1655686480552
62.86286286286287,1963.3433930875312,356.3670508276301
63.06306306306307,1982.3749003249782,359.60000951793603
63.26326326326327,2001.5913325106371,362.86474989145324
63.46346346346347,2020.9944862439113,366.16158010711985
63.66366366366367,2040.586175529699,369.49081131033205
63.86386386386387,2060.3682317783932,372.852757632944
64.06406406406407,2080.3425038184755,376.24773619542816
64.26426426426427,2100.5108594440785,379.67606737239413
64.46446446446447,2120.8751832442344,383.13807442014826
64.66466466466467,2141.4373774384667,386.6340836200582
64.86486486486487,2162.199363426,390.16442454435276
65.06506506506507,2183.1630817857595,393.72943005612154
65.26526526526527,2204.3304922763705,397.3294363093154
65.46546546546547,2225.703573836159,400.9647827487462
65.66566566566567,2247.284324583152,404.6358121100868
65.86586586586587,2269.074761815075,408.34287041987125
66.06606606606607,2291.0769220139127,412.0863069962762
66.26626626626627,2313.2928624762058,415.8664747288347
66.46646646646647,2335.72465918554,419.68372971341546
66.66666666666667,2358.3744073907706,423.5384313514296
66.86686686686687,2381.244223474269,427.4309426703683
67.06706706706707,2404.3362449519213,431.36163032380324
67.26726726726727,2427.6526304731287,435.33086459138616
67.46746746746747,2451.195559820807,439.3390193788492
67.66766766766767,2474.9672339113877,443.3864722180045
67.86786786786787,2498.9698747948173,447.47360426674476
68.06806806806807,2523.205725655221,451.60080030915685
68.26826826826827,2547.677052518794,455.7684490485474
68.46846846846847,2572.3861421879806,459.97694275300745
68.66866866866867,2597.3353025336946,464.226677305548
68.86886886886887,2622.5268647119788,468.51805258441647
69.06906906906907,2647.9631831640054,472.851472463097
69.26926926926927,2673.646635616076,477.2273448103102
69.46946946946947,2699.5796230796204,481.6460814900131
69.66966966966967,2725.7645698511997,486.10809836139947
69.86986986986987,2752.203923512502,490.61381527889944
70.07007007007007,2778.900154930346,495.16365609217974
70.27027027027027,2805.8557600427175,499.7580489525777
70.47047047047047,2833.07325786347,504.3974259707646
70.67067067067067,2860.555190467209,509.0822232141505
70.87087087087087,2888.304125582948,513.8128811518844
71.07107107107107,2916.322656594279,518.5898446548824
71.27127127127127,2944.613402539371,523.413562995828
71.47147147147147,2973.179008110969,528.2844898491716
71.67167167167167,3002.022143656395,533.2030832911307
71.87187187187187,3031.1455051775497,538.1698057996903
72.07207207207207,3060.551814330908,543.1851242546023
72.27227227227228,3090.2438203064958,548.2495102597652
72.47247247247248,3120.224297885251,553.3634398099218
72.67267267267268,3150.496047119534,558.5273932358438
72.87287287287288,3181.0618963232837,563.741855717358
73.07307307307308,3211.924702074359,569.0073172837491
73.27327327327328,3243.0873492145424,574.3242728137595
73.47347347347348,3274.552750849537,579.6932220355894
73.67367367367368,3306.323848348968,585.1146695268966
73.87387387387388,3338.403611346384,590.5891247147966
74.07407407407408,3370.7950377392535,596.117101875863
74.27427427427428,3403.5011556807012,601.6991204778526
74.47447447447448,3436.5250216633403,607.335704850946
74.67467467467468,3469.869719904267,613.0273840822281
74.87487487487488,3503.5383657515135,618.7746926001419
75.07507507507508,3537.534105690576,624.5781701756072
75.27527527527528,3571.860117344415,630.4383619220217
75.47547547547548,3606.519609473456,636.3558182952604
75.67567567567568,3641.515821975588,642.3310950936756
75.87587587587588,3676.8520258861645,648.3647534580971
76.07607607607608,3712.531523378004,654.4573598718321
76.27627627627628,3748.5576498877567,660.6094865254913
76.47647647647648,3784.9337721976544,666.8217109878698
76.67667667667668,3821.663287533695,673.094616051221
76.87687687687688,3858.7496274117602,679.4287903911434
77.07707707707708,3896.1962576496976,685.8248285686531
77.27727727727728,3934.0066783673215,692.2833310301842
77.47747747747748,3972.184423986412,698.804904107589
77.67767767767768,4010.7330632307144,705.3901600181371
77.87787787787788,4049.6561991259405,712.0397168645165
78.07807807807808,4088.9574689997676,718.7541986348328
78.27827827827828,4128.640546767141,725.534235594704
78.47847847847848,4168.709140978236,732.3804639523454
78.67867867867868,4209.166993639115,739.2935256562262
78.87887887887888,4250.017884524322,746.2740691349912
79.07907907907908,4291.265631195298,753.3227493006217
79.27927927927928,4332.914089000388,760.4402275484343
79.47947947947948,4374.967151074837,767.6271717570821
79.67967967967968,4417.428748340788,774.8842562885536
79.87987987987988,4460.302849507289,782.2121619881738
80.08008008008008,4503.593461070282,789.6115761846033
80.28028028028028,4547.30462978397,797.0831931138549
80.48048048048048,4591.44044063932,804.6277135724627
80.68068068068068,4636.005015417805,812.2458446693423
80.88088088088088,4681.002517500624,819.938300650921
81.08108108108108,4726.437151893701,827.7058029054264
81.28128128128128,4772.31316522769,835.5490799628874
81.48148148148148,4818.634845757969,843.4688674951335
81.68168168168168,4865.406523364648,851.4659083157952
81.88188188188188,4912.632569552561,859.5409523803039
82.08208208208208,4960.317397451271,867.6947567858915
82.28228228228228,5008.465464502874,875.9280862327446
82.48248248248248,5057.0812703304755,884.2417126582932
82.68268268268268,5106.169355037847,892.6364149454791
82.88288288288288,5155.734304548606,901.1129798388117
83.08308308308308,5205.7807506375675,909.672201949746
83.28328328328328,5256.313370930741,918.3148837566831
83.48348348348348,5307.336888905331,927.0418356049707
83.68368368368368,5358.8560738897395,935.8538757069022
83.88388388388388,5410.875741063562,944.7518301417168
84.08408408408408,5463.400751457591,953.7365328556006
84.28428428428428,5516.436014892241,962.808826165838
84.48448448448448,5569.986487689457,971.9695603682401
84.68468468468468,5624.057170734315,981.2195934045668
84.88488488488488,5678.653115380534,990.5597918757513
85.08508508508508,5733.779423487509,999.9910310482538
85.28528528528528,5789.441247420313,1009.5141948540603
85.4854854854855,5845.643790049693,1019.1301758906844
85.6856856856857,5902.392304752066,1028.839875421164
85.8858858858859,5959.692095409529,1038.6442033740655
86.0860860860861,6017.548516409857,1048.5440783434808
86.2862862862863,6075.966975874047,1058.5404281427882
86.4864864864865,6134.952933158008,1068.6341893760084
86.6866866866867,6194.511896696405,1078.8263070678693
86.8868868868869,6254.649430513765,1089.1177357809315
87.0870870870871,6315.371154266139,1099.5094396227366
87.2872872872873,6376.682743241101,1110.0023922458074
87.4874874874875,6438.589928357754,1120.5975768476478
87.6876876876877,6501.09849616672,1131.2959861707434
87.8878878878879,6564.21428885015,1142.0986225025601
88.0880880880881,6627.9432042217195,1153.006497675546
88.2882882882883,6692.291199286769,1164.0206336779524
88.4884884884885,6757.264287471645,1175.1420621784653
88.6886886886887,6822.868536275681,1186.3718241233496
88.8888888888889,6889.110074429748,1197.7109709646602
89.0890890890891,6955.995091941213,1209.1605646679543
89.2892892892893,7023.529840093937,1220.721677712293
89.4894894894895,7091.720631448278,1232.3953930902398
89.6896896896897,7160.573839841092,1244.1828043078617
89.8898898898899,7230.095900385727,1256.085015384729
90.0900900900901,7300.293309472028,1268.103140853915
90.2902902902903,7371.172628708192,1280.2383064383096
90.4904904904905,7442.740481805711,1292.4916485161637
90.6906906906907,7515.003552072329,1304.8643136909463
90.8908908908909,7587.968590262293,1317.3574601382352
91.0910910910911,7661.642414623035,1329.972257613722
91.2912912912913,7736.031910895158,1342.7098874532146
91.4914914914915,7811.144032312443,1355.5715425726353
91.6916916916917,7886.985799601853,1368.5584274680218
91.8918918918919,7963.564300983523,1381.6717582155266
92.0920920920921,8040.886692170767,1394.9127624714179
92.2922922922923,8118.960200749203,1408.282680223416
92.4924924924925,8197.79212263366,1421.7827631827984
92.6926926926927,8277.389819443508,1435.4142743340758
92.8928928928929,8357.76072709096,1449.178489408511
93.0930930930931,8438.912355827715,1463.0766968921205
93.2932932932933,8520.852290244964,1477.1101980256751
93.4934934934935,8603.588189273376,1491.2803068046996
93.6936936936937,8687.12778618311,1505.5883499794732
93.8938938938939,8771.478888583812,1520.035667055028
94.0940940940941,8856.649378424609,1534.6236102911512
94.2942942942943,8942.647216873396,1549.3535455395347
94.4944944944945,9029.48044024854,1564.226851545767
94.6946946946947,9117.15715732842,1579.2449194877242
94.8948948948949,9205.685558725805,1594.409154583959
95.0950950950951,9295.073916932677,1609.7209761013864
95.2952952952953,9385.330586320224,1625.181817355286
95.4954954954955,9476.464003138834,1640.7931257093007
95.6956956956957,9568.482685518107,1656.5563625754362
95.8958958958959,9661.395233466843,1672.4730034140623
96.0960960960961,9755.21032887305,1688.5445377339126
96.2962962962963,9849.936740954561,1704.7724700272604
96.4964964964965,9945.583321552724,1721.1583189624475
96.6966966966967,10042.159002440496,1737.703616922024
96.8968968968969,10139.672805532213,1754.4099117544665
97.0970970970971,10238.13384292479,1771.2787667812474
97.2972972972973,10337.551316897725,1788.3117607968347
97.4974974974975,10437.934519913098,1805.5104880686927
97.6976976976977,10539.292834615571,1822.8765583372806
97.8978978978979,10641.635733832387,1840.4115968160538
98.0980980980981,10744.972780573366,1858.1172441914637
98.2982982982983,10849.313634133478,1875.9951576699902
98.4984984984985,10954.668044617623,1894.0470100387452
98.6986986986987,11061.045850326516,1912.274489216962
98.8988988988989,11168.45698885186,1930.6793001596232
99.0990990990991,11276.911497112336,1949.2631648636354
99.2992992992993,11386.419511353599,1968.0278223678297
99.4994994994995,11496.99126714828,1986.97502875296
99.6996996996997,11608.637099395986,2006.1065571417053
99.8998998998999,11721.367442323304,2025.424197698668
100.10010010010011,11835.192829483787,2044.9297576303743
100.30030030030031,11950.123900603745,2064.625062359822
100.50050050050051,12066.17139518639,2084.5119544291297
100.70070070070071,12183.346150072392,2104.592293080992
100.90090090090091,12301.659111470559,2124.867956322818
101.10110110110111,12421.121334987294,2145.3408409317813
101.30130130130131,12541.743985626577,2166.0128624548224
101.50150150150151,12663.538337789982,2186.8859552086483
101.70170170170171,12786.515775276664,2207.96207227973
101.90190190190191,12910.687791283373,2229.2431855243058
102.10210210210211,13036.06598840444,2250.73128556838
102.30230230230231,13162.662086324093,2272.428383127512
102.50250250250251,13290.487914324323,2294.3365077213734
102.70270270270271,13419.555409137714,2316.4577073053497
102.90290290290291,13549.876627963058,2338.7940505036663
103.10310310310311,13681.463748487397,2361.3476266131684
103.30330330330331,13814.32906888601,2384.1205456033217
103.50350350350351,13948.485007822428,2407.114938116212
103.70370370370371,14083.944104448425,2430.332955466545
103.90390390390391,14220.719018404016,2453.7767696416477
104.10410410410411,14358.822529817464,2477.4485733014653
104.30430430430431,14498.267547961097,2501.3505812636677
104.50450450450451,14639.067102459723,2525.485028995251
104.70470470470471,14781.234341577674,2549.8541723186413
104.90490490490491,14924.782546267175,2574.460289822013
105.10510510510511,15069.725130182738,2599.305682861755
105.30530530530531,15216.075639681163,2624.3926755624743
105.50550550550551,15363.847753821525,2649.723614816994
105.70570570570571,15513.05528436519,2675.300870286353
105.90590590590591,15663.712175775809,2701.1268343998067
106.10610610610611,15815.83250521931,2727.2039223548263
106.30630630630631,15969.430492315634,2753.53457379023
106.50650650650651,16124.520488813027,2780.121251014572
106.70670670670671,16281.116977479649,2806.9664388159767
106.90690690690691,16439.234587229796,2834.072647057381
107.10710710710711,16598.88809313127,2861.442410677802
107.30730730730731,16760.092416405387,2889.0782896923374
107.50750750750751,16922.862624426965,2916.982869192164
107.70770770770771,17087.213930724334,2945.158759344539
107.90790790790791,17253.16169497933,2973.608595392798
108.10810810810811,17420.721423027306,3002.3350376563594
108.30830830830831,17589.908777854525,3031.3407734175744
108.50850850850851,17760.739567467706,3060.628514840474
108.70870870870871,17933.229744593526,3090.2009989192125
108.90890890890891,18107.395422923822,3120.0609902652977
109.10910910910911,18283.252877117677,3150.211281107951
109.30930930930931,18460.818542801422,3180.6546912941085
109.50950950950951,18640.10901656863,3211.394068288421
109.70970970970971,18821.141055980137,3242.4322871732525
109.90990990990991,19003.93157956402,3273.772250648682
110.11011011011011,19188.497666815605,3305.4168890325036
110.31031031031031,19374.856570610034,3337.369162389881
110.51051051051051,19563.02570295512,3369.6320580889305
110.71071071071071,19753.02263574055,3402.208590929264
110.91091091091091,19944.86511813756,3435.1018061272925
111.11111111111111,20138.5710765989,3468.314779316229
111.31131131131131,20334.158614858865,3501.8506165460876
111.51151151151151,20531.646013933285,3535.712454283686
111.71171171171171,20731.05173211953,3569.90345941264
111.91191191191191,20932.394404996496,3604.4268292333704
112.11211211211211,21135.692845427457,3639.2857914635833
112.31231231231232,21340.9660575652,3674.4836066411767
112.51251251251252,21548.23322015776,3710.0235652599563
112.71271271271272,21757.513688605042,3745.9089881224945
112.91291291291292,21968.827013555336,3782.1432295307886
113.11311311311312,22182.192940905305,3818.729677286257
113.31331331331332,22397.63141179998,3855.6717526897414
113.51351351351352,22615.162562632784,3892.972910541506
113.71371371371372,22834.806725045502,3930.636639141237
113.91391391391392,23056.58442592831,3968.6664602880437
114.11411411411412,23280.51638743255,4007.065929282655
114.31431431431432,23506.623542749476,4045.8386376346166
114.51451451451452,23734.927016627644,4084.988209719612
114.71471471471472,23965.448129003165,4124.518303402311
