year,n_logistic,v_python_logistic,v_maxima_logistic,diff_logistic
14.114114114114114,23.13342716331276,0.05866799789227436,0.99,-0.9313320021077256
14.414414414414415,23.307973151084237,0.054592346672880016,0.99,-0.93540765332712
14.714714714714715,23.483859186929056,0.050771214689378,0.99,-0.939228785310622
15.015015015015015,23.661094982210848,0.04719072202717171,0.99,-0.9428092779728283
15.315315315315315,23.839690309543208,0.043837616453105584,0.99,-0.9461623835468944
15.615615615615615,24.01965500302877,0.04069925248868945,0.99,-0.9493007475113105
15.915915915915916,24.200998958496612,0.03776357079601834,0.99,-0.9522364292039817
16.216216216216218,24.38373213373792,0.03501907789060225,0.99,-0.9549809221093978
16.516516516516518,24.567864548739916,0.03245482619434114,0.99,-0.9575451738056588
16.816816816816818,24.75340628591802,0.030060394440901292,0.99,-0.9599396055590987
17.117117117117118,24.940367490345857,0.027825868444773423,0.99,-0.9621741315552266
17.41741741741742,25.128758369983615,0.025741822244320967,0.99,-0.964258177755679
17.71771771771772,25.318589195904213,0.023799299628162976,0.99,-0.966200700371837
18.01801801801802,25.50987030251736,0.02198979605328101,0.99,-0.968010203946719
18.31831831831832,25.702612087791607,0.020305240962296005,0.99,-0.969694759037704
18.61861861861862,25.896825013473975,0.018737980506431048,0.99,-0.9712620194935689
18.91891891891892,26.09251960530745,0.017280760679761583,0.99,-0.9727192393202384
19.21921921921922,26.289706453246115,0.015926710869457364,0.99,-0.9740732891305426
19.51951951951952,26.488396211667716,0.014669327825842475,0.99,-0.9753306721741575
19.81981981981982,26.68859959958392,0.013502460055242603,0.99,-0.9764975399447574
20.12012012012012,26.890327400847877,0.012420292637753877,0.99,-0.9775797073622461
20.42042042042042,27.093590464359153,0.011417332471256753,0.99,-0.9785826675287432
20.72072072072072,27.29839970426606,0.010488393942212728,0.99,-0.9795116060577873
21.02102102102102,27.504766100164996,0.009628585023022562,0.99,-0.9803714149769774
21.32132132132132,27.71270069729712,0.008833293794993171,0.99,-0.9811667062050068
21.62162162162162,27.922214606741985,0.008098175395257623,0.99,-0.9819018246047424
21.92192192192192,28.133319005608133,0.007419139385319422,0.99,-0.9825808606146805
22.22222222222222,28.346025137220643,0.0067923375382495646,0.99,-0.9832076624617504
22.52252252252252,28.560344311305442,0.00621415204095314,0.99,-0.9837858479590469
22.822822822822822,28.77628790417048,0.00568118410734226,0.99,-0.9843188158926577
23.123123123123122,28.993867358883403,0.005190242997704186,0.99,-0.9848097570022958
23.423423423423422,29.213094185445858,0.004738335439038095,0.99,-0.9852616645609619
23.723723723723722,29.433979960964326,0.0043226554406511405,0.99,-0.9856773445593489
24.024024024024023,29.65653632981731,0.003940574498854507,0.99,-0.9860594255011454
24.324324324324326,29.880775003818886,0.0035896321841829403,0.99,-0.986410367815817
24.624624624624627,30.1067077623784,0.0032675271041768222,0.99,-0.9867324728958232
24.924924924924927,30.334346452656362,0.002972108234413753,0.99,-0.9870278917655863
25.225225225225227,30.56370298971641,0.0027013666101569976,0.99,-0.987298633389843
25.525525525525527,30.794789356673146,0.0024534273707000143,0.99,-0.9875465726293
25.825825825825827,31.027617604835882,0.002226542148229734,0.99,-0.9877734578517703
26.126126126126128,31.262199853848177,0.0020190817928053433,0.99,-0.9879809182071947
26.426426426426428,31.498548291823013,0.0018295294248535515,0.99,-0.9881704705751464
26.726726726726728,31.736675175473515,0.0016564738064149306,0.99,-0.988343526193585
27.027027027027028,31.976592830239234,0.0014986030222381413,0.99,-0.9885013969777618
27.32732732732733,32.218313650407715,0.001354698461708787,0.99,-0.9886453015382912
27.62762762762763,32.4618500992314,0.001223629092516419,0.99,-0.9887763709074836
27.92792792792793,32.70721470903967,0.0011043460169058287,0.99,-0.9888956539830942
28.22822822822823,32.95442008134605,0.000995877301326214,0.99,-0.9890041226986738
28.52852852852853,33.20347888695021,0.000897323070283027,0.99,-0.989102676929717
28.82882882882883,33.45440386603505,0.0008078508552112078,0.99,-0.9891921491447888
29.12912912912913,33.70720782825825,0.0007266911892239479,0.99,-0.989273308810776
29.42942942942943,33.96190365283885,0.0006531334386469638,0.99,-0.9893468665613531
29.72972972972973,34.218504288638016,0.0005865218623233136,0.99,-0.9894134781376767
30.03003003003003,34.47702275423443,0.0005262518897668864,0.99,-0.9894737481102331
30.33033033033033,34.73747213799393,0.00047176660935261674,0.99,-0.9895282333906473
30.63063063063063,34.99986559813343,0.000422553457857054,0.99,-0.989577446542143
30.93093093093093,35.264216362778726,0.0003781411028029296,0.99,-0.9896218588971971
31.23123123123123,35.5305377300166,0.0003380965092146345,0.99,-0.9896619034907853
31.53153153153153,35.798843067940474,0.0003020221825568643,0.99,-0.9896979778174432
31.83183183183183,36.06914581469,0.00026955357980494224,0.99,-0.989730446420195
32.132132132132135,36.34145947848417,0.0002403566807813499,0.99,-0.9897596433192186
32.432432432432435,36.61579763764791,0.00021412571208766107,0.99,-0.9897858742879123
32.732732732732735,36.89217394063217,0.00019058101616327953,0.99,-0.9898094189838367
33.033033033033036,37.17060210602718,0.00016946705821109292,0.99,-0.9898305329417889
33.333333333333336,37.45109592256878,0.0001505505639442957,0.99,-0.9898494494360557
33.633633633633636,37.73366924913787,0.00013361878132725472,0.99,-0.9898663812186728
33.933933933933936,38.018336014752684,0.00011847785970540635,0.99,-0.9898815221402946
34.234234234234236,38.30511021855376,0.00010495133994387823,0.99,-0.9898950486600561
34.53453453453454,38.594005929781595,9.287874942094983e-05,0.99,-0.989907121250579
34.83483483483484,38.88503728774675,8.211429594977015e-05,0.99,-0.9899178857040503
35.13513513513514,39.17821850179238,7.252565492915789e-05,0.99,-0.9899274743450708
35.43543543543544,39.47356385124881,6.399284425107939e-05,0.99,-0.9899360071557489
35.73573573573574,39.77108768538039,5.640718171784214e-05,0.99,-0.9899435928182821
36.03603603603604,40.07080442332408,4.967031994551336e-05,0.99,-0.9899503296800545
36.33633633633634,40.372728554020135,4.3693353950977025e-05,0.99,-0.9899563066460491
36.63663663663664,40.676874636134215,3.839599683783132e-05,0.99,-0.9899616040031621
36.93693693693694,40.98325729797104,3.370581921049838e-05,0.99,-0.9899662941807895
37.23723723723724,41.29189123737956,2.9557548156015647e-05,0.99,-0.989970442451844
37.53753753753754,41.60279122164931,2.5892421838592806e-05,0.99,-0.9899741075781614
37.83783783783784,41.91597208739777,2.2657595952785452e-05,0.99,-0.9899773424040472
38.13813813813814,42.23144874044884,1.980559847673593e-05,0.99,-0.9899801944015233
38.43843843843844,42.54923615570197,1.7293829357083723e-05,0.99,-0.9899827061706429
38.73873873873874,42.86934937699212,1.5084101941615354e-05,0.99,-0.9899849158980584
39.03903903903904,43.19180351694004,1.3142223154308226e-05,0.99,-0.9899868577768457
39.33933933933934,43.51661375679297,1.14376095799639e-05,0.99,-0.98998856239042
39.63963963963964,43.84379534625562,9.942936791999083e-06,0.99,-0.989990057063208
39.93993993993994,44.1733636033112,8.633819417076672e-06,0.99,-0.9899913661805829
40.24024024024024,44.505333914032235,7.488519584056083e-06,0.99,-0.9899925114804159
40.54054054054054,44.839721732381165,6.487681552193664e-06,0.99,-0.9899935123184478
40.84084084084084,45.17654258000059,5.614090454630101e-06,0.99,-0.9899943859095454
41.14114114114114,45.51581204599292,4.8524532279887445e-06,0.99,-0.989995147546772
41.44144144144144,45.8575457866893,4.189199927426861e-06,0.99,-0.9899958108000726
41.74174174174174,46.20175952540754,3.6123037488035198e-06,0.99,-0.9899963876962512
42.04204204204204,46.54846905219913,3.1111181958457173e-06,0.99,-0.9899968888818041
42.34234234234234,46.89769022358504,2.676229940419117e-06,0.99,-0.9899973237700596
42.64264264264264,47.24943896227999,2.299326028368489e-06,0.99,-0.9899977006739716
42.94294294294294,47.60373125690533,1.973074182026812e-06,0.99,-0.989998026925818
43.24324324324324,47.96058316169012,1.691015043554912e-06,0.99,-0.9899983089849564
43.54354354354354,48.32001079616043,1.4474652909300341e-06,0.99,-0.989998552534709
43.84384384384384,48.68203034481653,1.2374306408255094e-06,0.99,-0.9899987625693591
44.14414414414414,49.046658056797774,1.0565278299958602e-06,0.99,-0.98999894347217
44.44444444444444,49.41391024553523,9.009147392892611e-07,0.99,-0.9899990990852607
44.74474474474474,49.78380328839186,7.672278922438578e-07,0.99,-0.9899992327721078
45.04504504504504,50.1563536262897,6.525266235806875e-07,0.99,-0.9899993474733764
45.34534534534534,50.5315777633243,5.542432719804419e-07,0.99,-0.989999445756728
45.645645645645644,50.90949226636606,4.701388065213458e-07,0.99,-0.9899995298611934
45.945945945945944,51.29011376464842,3.9826334725793136e-07,0.99,-0.9899996017366527
46.246246246246244,51.67345894934244,3.369210878310576e-07,0.99,-0.9899996630789122
46.546546546546544,52.0595445731179,2.846391719115202e-07,0.99,-0.9899997153608281
46.846846846846844,52.44838744969061,2.401401158833426e-07,0.99,-0.9899997598598841
47.147147147147145,52.840004453355796,2.023174076549247e-07,0.99,-0.9899997976825924
47.447447447447445,53.23441251850732,1.7021394602886578e-07,0.99,-0.9899998297860539
47.747747747747745,53.63162863914241,1.4300301684176795e-07,0.99,-0.9899998569969831
48.048048048048045,54.03166986835228,1.199715312755976e-07,0.99,-0.9899998800284687
48.34834834834835,54.43455331779787,1.0050527850837856e-07,0.99,-0.9899998994947214
48.64864864864865,54.840296157170506,8.4075969374191e-08,0.99,-0.9899999159240306
48.94894894894895,55.24891561363804,7.022987009436568e-08,0.99,-0.9899999297701298
49.24924924924925,55.66042897127523,5.8577845570640846e-08,0.99,-0.9899999414221544
49.54954954954955,56.07485357047913,4.878665033738264e-08,0.99,-0.9899999512133496
49.84984984984985,56.49220680736863,4.057132218764421e-08,0.99,-0.9899999594286778
50.150150150150154,56.91250613316846,3.368854884388211e-08,0.99,-0.9899999663114512
50.450450450450454,57.33576905357695,2.7930891958912184e-08,0.99,-0.9899999720691081
50.750750750750754,57.762013128117914,2.31217653198233e-08,0.99,-0.9899999768782347
51.051051051051054,58.19125596947611,1.9111075494150944e-08,0.99,-0.9899999808889245
51.351351351351354,58.62351524281616,1.57714434042647e-08,0.99,-0.9899999842285566
51.651651651651655,59.05880866508481,1.2994934536964029e-08,0.99,-0.9899999870050654
51.951951951951955,59.4971540042963,1.0690233778904387e-08,0.99,-0.9899999893097662
52.252252252252255,59.93856907880077,8.780208296966234e-09,0.99,-0.9899999912197917
52.552552552552555,60.383071756535244,7.199808532599957e-09,0.99,-0.9899999928001915
52.852852852852855,60.83067995425718,5.894263321617081e-09,0.99,-0.9899999941057367
53.153153153153156,61.281411636760645,4.817530451696944e-09,0.99,-0.9899999951824695
53.453453453453456,61.73528481607444,3.930968689885924e-09,0.99,-0.9899999960690313
53.753753753753756,62.19231755064231,3.202201507684187e-09,0.99,-0.9899999967977985
54.054054054054056,62.65252794448492,2.6041464535489304e-09,0.99,-0.9899999973958535
54.354354354354356,63.115934146343605,2.1141874191570217e-09,0.99,-0.9899999978858126
54.65465465465466,63.582554348805374,1.7134699599361728e-09,0.99,-0.9899999982865301
54.95495495495496,64.0524067874095,1.3863024018199955e-09,0.99,-0.9899999986136976
55.25525525525526,64.52550973973467,1.119647731033998e-09,0.99,-0.9899999988803523
55.55555555555556,65.00188152446763,9.02693254836082e-10,0.99,-0.9899999990973067
55.85585585585586,65.48154050045221,7.26486768338211e-10,0.99,-0.9899999992735132
56.15615615615616,65.96450506571873,5.8362949283076e-10,0.99,-0.9899999994163705
56.45645645645646,66.45079365649424,4.680173888177345e-10,0.99,-0.9899999995319826
56.75675675675676,66.94042474619248,3.746236142472285e-10,0.99,-0.9899999996253763
57.05705705705706,67.43341684438408,2.993159149749666e-10,0.99,-0.9899999997006841
57.35735735735736,67.92978849574656,2.387036180900863e-10,0.99,-0.9899999997612964
57.65765765765766,68.42955827899374,1.9000966526717632e-10,0.99,-0.9899999998099903
57.95795795795796,68.93274480578485,1.5096378699999215e-10,0.99,-0.9899999998490362
58.25825825825826,69.43936671961292,1.1971349209252875e-10,0.99,-0.9899999998802865
58.55855855855856,69.94944269467211,9.475004140574623e-11,0.99,-0.9899999999052499
58.85885885885886,70.46299143470407,7.484700059004337e-11,0.99,-0.989999999925153
59.15915915915916,70.98003167182299,5.9009332237222e-11,0.99,-0.9899999999409906
59.45945945945946,71.50058216531949,4.6431301392984335e-11,0.99,-0.9899999999535687
59.75975975975976,72.02466170044252,3.646173658730329e-11,0.99,-0.9899999999635383
60.06006006006006,72.55228908715985,2.857541754012261e-11,0.99,-0.9899999999714246
60.36036036036036,73.0834831588964,2.2349555815926595e-11,0.99,-0.9899999999776504
60.66066066066066,73.61826277125085,1.744450060246688e-11,0.99,-0.9899999999825555
60.96096096096096,74.15664680068957,1.3587942556624086e-11,0.99,-0.9899999999864121
61.26126126126126,74.6986541432184,1.0562007851159729e-11,0.99,-0.989999999989438
61.56156156156156,75.2443037130318,8.192735263977333e-12,0.99,-0.9899999999918072
61.86186186186186,75.79361444113938,6.3415140614452725e-12,0.99,-0.9899999999936585
62.16216216216216,76.34660527396953,4.898131864009096e-12,0.99,-0.9899999999951019
62.46246246246246,76.90329517194982,3.775141653794817e-12,0.99,-0.9899999999962249
62.76276276276276,77.46370310806452,2.903307320708614e-12,0.99,-0.9899999999970966
63.06306306306306,78.02784806638864,2.2279291335529317e-12,0.99,-0.9899999999977721
63.36336336336336,78.5957490405986,1.7058855421548866e-12,0.99,-0.9899999999982941
63.66366366366366,79.16742503245919,1.3032568575807396e-12,0.99,-0.9899999999986967
63.96396396396396,79.74289505028682,9.934205525640383e-13,0.99,-0.9899999999990066
64.26426426426427,80.32217810738906,7.555279673871197e-13,0.99,-0.9899999999992445
64.56456456456456,80.90529322047989,5.732887723072987e-13,0.99,-0.9899999999994267
64.86486486486487,81.49225940807098,4.3400319806245775e-13,0.99,-0.989999999999566
65.16516516516516,82.08309568883871,3.277932845476308e-13,0.99,-0.9899999999996723
65.46546546546547,82.67782107996686,2.4699362226029583e-13,0.99,-0.989999999999753
65.76576576576576,83.2764545954645,1.8566961472537342e-13,0.99,-0.9899999999998144
66.06606606606607,83.87901524445974,1.3923746085019233e-13,0.99,-0.9899999999998608
66.36636636636636,84.48552202946816,1.0416508517075429e-13,0.99,-0.9899999999998959
66.66666666666667,85.09599394463703,7.773733262452187e-14,0.99,-0.9899999999999223
66.96696696696696,85.71044997396403,5.787206059362581e-14,0.99,-0.9899999999999421
67.26726726726727,86.32890908949139,4.2976443913745046e-14,0.99,-0.989999999999957
67.56756756756756,86.95139024947446,3.1834973884858464e-14,0.99,-0.9899999999999681
67.86786786786787,87.5779123965255,2.3522375573013957e-14,0.99,-0.9899999999999765
68.16816816816817,88.20849445573157,1.733606762318952e-14,0.99,-0.9899999999999827
68.46846846846847,88.8431553327478,1.2743910191284606e-14,0.99,-0.9899999999999872
68.76876876876877,89.48191391186438,9.343882585666411e-15,0.99,-0.9899999999999907
69.06906906906907,90.12478905404866,6.8330462579391135e-15,0.99,-0.9899999999999931
69.36936936936937,90.7717995949611,4.9837163702715325e-15,0.99,-0.989999999999995
69.66966966966967,91.42296434294606,3.625215158258244e-15,0.99,-0.9899999999999963
69.96996996996997,92.0783020769962,2.629936130783941e-15,0.99,-0.9899999999999973
70.27027027027027,92.737831544692,1.9027287629354846e-15,0.99,-0.9899999999999981
70.57057057057057,93.40157146011441,1.3728340497452535e-15,0.99,-0.9899999999999987
70.87087087087087,94.06954050173258,9.87774417312333e-16,0.99,-0.989999999999999
71.17117117117117,94.74175731026492,7.087369231503643e-16,0.99,-0.9899999999999993
71.47147147147147,95.41824048651465,5.070943358532554e-16,0.99,-0.9899999999999994
71.77177177177177,96.09900858917936,3.6179088453855813e-16,0.99,-0.9899999999999997
72.07207207207207,96.78408013263456,2.573832409326767e-16,0.99,-0.9899999999999998
72.37237237237237,97.47347358469092,1.8257663367974946e-16,0.99,-0.9899999999999998
72.67267267267268,98.1672073643262,1.2913405506063456e-16,0.99,-0.9899999999999999
72.97297297297297,98.8652998393905,9.106579812089484e-17,0.99,-0.9899999999999999
73.27327327327328,99.56776932428589,6.40290190327991e-17,0.99,-0.9899999999999999
73.57357357357357,100.2746340776201,4.4884194416829434e-17,0.99,-0.99
73.87387387387388,100.98591229983421,3.136844014951281e-17,0.99,-0.99
74.17417417417417,101.70162213080421,2.1855615687286913e-17,0.99,-0.99
74.47447447447448,102.4217816474172,1.518068605345934e-17,0.99,-0.99
74.77477477477477,103.14640886112117,1.0511518148878659e-17,0.99,-0.99
75.07507507507508,103.87552171544945,7.255586170694397e-18,0.99,-0.99
75.37537537537537,104.60913808351918,4.992289477504419e-18,0.99,-0.99
75.67567567567568,105.34727576550462,3.4240038940054047e-18,0.99,-0.99
75.97597597597597,106.08995248608402,2.3407922350145928e-18,0.99,-0.99
76.27627627627628,106.83718589186192,1.59504287467676e-18,0.99,-0.99
76.57657657657657,107.58899354876544,1.08330145693704e-18,0.99,-0.99
76.87687687687688,108.34539293941575,7.332975126074e-19,0.99,-0.99
77.17717717717719,109.10640146047393,4.947107043643166e-19,0.99,-0.99
77.47747747747748,109.87203641996206,3.3262029980826353e-19,0.99,-0.99
77.77777777777779,110.64231503455947,2.2287354396876475e-19,0.99,-0.99
78.07807807807808,111.41725442687371,1.4882175758840371e-19,0.99,-0.99
78.37837837837839,112.19687162268762,9.902802897134039e-20,0.99,-0.99
78.67867867867868,112.98118354818119,6.566275854027432e-20,0.99,-0.99
78.97897897897899,113.77020702712963,4.3384511768746363e-20,0.99,-0.99
79.27927927927928,114.56395877807697,2.8562094694568896e-20,0.99,-0.99
79.57957957957959,115.36245541148593,1.8735708390652387e-20,0.99,-0.99
79.87987987987988,116.16571342686379,1.2245025736540715e-20,0.99,-0.99
80.18018018018019,116.9737492098651,7.973397656614007e-21,0.99,-0.99
80.48048048048048,117.78657902937034,5.1725621676192005e-21,0.99,-0.99
80.78078078078079,118.60421903454244,3.342957355184893e-21,0.99,-0.99
81.08108108108108,119.4266852518594,2.1523001588561415e-21,0.99,-0.99
81.38138138138139,120.25399358212506,1.3804020398193686e-21,0.99,-0.99
81.68168168168168,121.08615979745706,8.819069706386277e-22,0.99,-0.99
81.98198198198199,121.92319953825296,5.612261046529141e-22,0.99,-0.99
82.28228228228228,122.76512831013403,3.5574117268993504e-22,0.99,-0.99
82.58258258258259,123.61196148086842,2.2459219157738715e-22,0.99,-0.99
82.88288288288288,124.46371427727198,1.4122197736066904e-22,0.99,-0.99
83.18318318318319,125.32040178208902,8.843815802165975e-23,0.99,-0.99
83.48348348348348,126.18203893085202,5.51555589341462e-23,0.99,-0.99
83.78378378378379,127.04864050872128,3.425573645762518e-23,0.99,-0.99
84.08408408408408,127.92022114730439,2.1186232714183092e-23,0.99,-0.99
84.38438438438439,128.79679532145667,1.30476514106497e-23,0.99,-0.99
84.68468468468468,129.67837734606158,8.00111781256224e-24,0.99,-0.99
84.98498498498499,130.56498137279328,4.885286056142525e-24,0.99,-0.99
85.28528528528528,131.45662138685995,2.969828750073455e-24,0.99,-0.99
85.58558558558559,132.35331120372967,1.7974454059826836e-24,0.99,-0.99
85.88588588588588,133.25506446583842,1.083037444451949e-24,0.99,-0.99
86.18618618618619,134.16189463928114,6.496433769463493e-25,0.99,-0.99
86.48648648648648,135.07381501048562,3.879094841806411e-25,0.99,-0.99
86.78678678678679,135.990838682871,2.305628958712416e-25,0.99,-0.99
87.08708708708708,136.9129785734894,1.3640541365298082e-25,0.99,-0.99
87.38738738738739,137.8402474096533,8.032231612511608e-26,0.99,-0.99
87.68768768768768,138.77265772554728,4.707412415153614e-26,0.99,-0.99
87.98798798798799,139.71022185882603,2.745670277432534e-26,0.99,-0.99
88.28828828828829,140.6529519471982,1.593723720041319e-26,0.99,-0.99
88.58858858858859,141.60085992499742,9.205647236086258e-27,0.99,-0.99
88.88888888888889,142.55395751974004,5.291150044506803e-27,0.99,-0.99
89.1891891891892,143.51225624867143,3.02606182025692e-27,0.99,-0.99
89.48948948948949,144.4757674153001,1.7219268071247226e-27,0.99,-0.99
89.7897897897898,145.44450210592132,9.748496392798952e-28,0.99,-0.99
90.09009009009009,146.41847118612986,5.490642926937151e-28,0.99,-0.99
90.3903903903904,147.3976852973238,3.076434088525458e-28,0.99,-0.99
90.69069069069069,148.38215485319793,1.714694558139801e-28,0.99,-0.99
90.990990990991,149.37189003623013,9.506402835096457e-29,0.99,-0.99
91.29129129129129,150.3669007941586,5.242170526015076e-29,0.99,-0.99
91.5915915915916,151.3671968364528,2.875056605800693e-29,0.99,-0.99
91.89189189189189,152.37278763077742,1.5681819536500416e-29,0.99,-0.99
92.1921921921922,153.38368239945078,8.506196239505191e-30,0.99,-0.99
92.49249249249249,154.3998901158978,4.588143079061842e-30,0.99,-0.99
92.7927927927928,155.42141950109925,2.4607893636168514e-30,0.99,-0.99
93.09309309309309,156.44827902003638,1.3122627090026516e-30,0.99,-0.99
93.3933933933934,157.48047687813363,6.957424614181459e-31,0.99,-0.99
93.69369369369369,158.51802101769837,3.6671587100224957e-31,0.99,-0.99
93.993993993994,159.56091911435988,1.9214808077083959e-31,0.99,-0.99
94.29429429429429,160.60917857350725,1.000780376061108e-31,0.99,-0.99
94.5945945945946,161.66280652672805,5.180941474374925e-32,0.99,-0.99
94.89489489489489,162.7218098282471,2.6657296449510376e-32,0.99,-0.99
95.1951951951952,163.78619505136828,1.3631099682565825e-32,0.99,-0.99
95.49549549549549,164.85596848491775,6.926637366129438e-33,0.99,-0.99
95.7957957957958,165.93113612969185,3.497515710462426e-33,0.99,-0.99
96.09609609609609,167.0117036949083,1.7547326610075828e-33,0.99,-0.99
96.3963963963964,168.0976765946636,8.746699245391647e-34,0.99,-0.99
96.6966966966967,169.18905994439578,4.331384467545799e-34,0.99,-0.99
96.996996996997,170.2858585573548,2.130715199312125e-34,0.99,-0.99
97.2972972972973,171.38807694108047,1.0411336165611368e-34,0.99,-0.99
97.5975975975976,172.49571929388924,5.052841019031152e-35,0.99,-0.99
97.8978978978979,173.6087895013713,2.435443283128848e-35,0.99,-0.99
98.1981981981982,174.72729113289753,1.1657304894855009e-35,0.99,-0.99
98.4984984984985,175.85122743813903,5.5406403117068703e-36,0.99,-0.99
98.7987987987988,176.98060134359855,2.6147292017763508e-36,0.99,-0.99
99.0990990990991,178.1154154491563,1.225070503635039e-36,0.99,-0.99
99.3993993993994,179.25567202462952,5.698034114144477e-37,0.99,-0.99
99.6996996996997,180.4013730063486,2.6307520290085714e-37,0.99,-0.99
100.0,181.5525199937488,1.205552995758204e-37,0.99,-0.99
100.30030030030031,182.70911424598083,5.482821718365217e-38,0.99,-0.99
100.6006006006006,183.87115667853874,2.4745289263798973e-38,0.99,-0.99
100.90090090090091,185.03864785990876,1.1081790887583209e-38,0.99,-0.99
101.2012012012012,186.2115880082379,4.9239542458276354e-39,0.99,-0.99
101.50150150150151,187.38997698802535,2.170508782177513e-39,0.99,-0.99
101.8018018018018,188.5738143068356,9.490925937554668e-40,0.99,-0.99
102.10210210210211,189.76309911203663,4.1163310265984965e-40,0.99,-0.99
102.4024024024024,190.9578301875623,1.7706020999368054e-40,0.99,-0.99
102.70270270270271,192.1580059507016,7.552557481966203e-41,0.99,-0.99
103.003003003003,193.3636244489141,3.1943461139102186e-41,0.99,-0.99
103.30330330330331,194.57468335667508,1.3394802210273416e-41,0.99,-0.99
103.6036036036036,195.79117997234866,5.568107319314921e-42,0.99,-0.99
103.90390390390391,197.01311121509292,2.2942745797913024e-42,0.99,-0.99
104.2042042042042,198.2404736217951,9.369106970694598e-43,0.99,-0.99
104.50450450450451,199.47326334404147,3.791520774647143e-43,0.99,-0.99
104.8048048048048,200.71147614511918,1.5203285165222917e-43,0.99,-0.99
105.10510510510511,201.955107397055,6.039700156913141e-44,0.99,-0.99
105.4054054054054,203.20415207768878,2.3767923676177237e-44,0.99,-0.99
105.70570570570571,204.4586047677857,9.26419761832459e-45,0.99,-0.99
106.006006006006,205.71845964818533,3.5760747374367717e-45,0.99,-0.99
106.30630630630631,206.98371049699264,1.3668717747571962e-45,0.99,-0.99
106.6066066066066,208.25435068680756,5.1726158943333056e-46,0.99,-0.99
106.90690690690691,209.5303731819981,1.9377217068658335e-46,0.99,-0.99
