year,n_exponential,v_python_exponential
0.0,1.0,0.99
0.3003003003003003,1.0056141993779926,0.987027027027027
0.6006006006006006,1.0112599179906407,0.9840463411605158
0.9009009009009009,1.0169373327932125,0.9810579729254979
1.2012012012012012,1.0226466217344374,0.9780619534711364
1.5015015015015014,1.028387963762085,0.9750583145745472
1.8018018018018018,1.034161538828573,0.9720470886445934
2.1021021021021022,1.0399675278966083,0.9690283087256549
2.4024024024024024,1.0458061129448577,0.9660020085013689
2.7027027027027026,1.0516774769736534,0.9629682222983426
3.003003003003003,1.0575818040107277,0.9599269850898364
3.3033033033033035,1.0635192791169807,0.9568783324994163
3.6036036036036037,1.0694900883922822,0.9538223008045742
3.903903903903904,1.0754944189813034,0.9507589269403159
4.2042042042042045,1.0815324590793824,0.9476882485027155
4.504504504504505,1.0876043979384247,0.9446103037524339
4.804804804804805,1.0937104258728325,0.9415251316182024
5.105105105105105,1.0998507342654715,0.9384327717002681
5.405405405405405,1.1060255155736693,0.9353332642738016
5.7057057057057055,1.1122349633352469,0.9322266502922651
6.006006006006006,1.1184792721745849,0.9291129713907398
6.306306306306307,1.124758637808725,0.925992269889211
6.606606606606607,1.1310732570535023,0.9228645887958116
6.906906906906907,1.1374233278297161,0.9197299718100199
7.207207207207207,1.1438090491693318,0.916588463325813
7.5075075075075075,1.1502306212217204,0.9134401084347732
7.807807807807808,1.1566882452599312,0.9102849529291462
8.108108108108109,1.1631821236870008,0.9071230433048515
8.408408408408409,1.1697124600422961,0.9039544267644408
8.70870870870871,1.1762794590078958,0.9007791512200061
9.00900900900901,1.1828833264150032,0.8975972652960341
9.30930930930931,1.1895242692504,0.8944088183322071
9.60960960960961,1.1962024956629325,0.8912138603861478
9.90990990990991,1.2029182149700361,0.8880124422361079
10.21021021021021,1.2096716376642969,0.8848046153835978
10.51051051051051,1.2164629754200469,0.8815904320559581
10.81081081081081,1.223292441100001,0.8783699452088691
11.11111111111111,1.2301602487619274,0.8751432085287988
11.411411411411411,1.2370666136653576,0.8719102764353871
11.711711711711711,1.244011752278333,0.8686712040837656
12.012012012012011,1.2509958822841893,0.8654260473668107
12.312312312312313,1.2580192225883804,0.8621748629173291
12.612612612612613,1.2650819933253385,0.8589177081101745
12.912912912912914,1.2721844158653752,0.8556546410642933
13.213213213213214,1.2793267128216181,0.8523857206446991
13.513513513513514,1.2865091080569906,0.8491110064643733
13.813813813813814,1.2937318266912257,0.8458305588860915
14.114114114114114,1.3009950951079245,0.8425444390241726
14.414414414414415,1.3082991409616507,0.8392527087461519
14.714714714714715,1.3156441931850658,0.8359554306743731
15.015015015015015,1.3230304819961047,0.8326526681875014
15.315315315315315,1.3304582389051922,0.8293444854219535
15.615615615615615,1.3379276967224987,0.8260309472732441
15.915915915915916,1.345439089565237,0.8227121193972478
16.216216216216218,1.352992652865001,0.8193880682113736
16.516516516516518,1.360588623375144,0.8160588608956522
16.816816816816818,1.3682272391782004,0.812724565393733
17.117117117117118,1.375908739693347,0.8093852504137901
17.41741741741742,1.3836333656839077,0.8060409854293359
17.71771771771772,1.3914013592649,0.8026918406799401
18.01801801801802,1.3992129639106228,0.7993378871718533
18.31831831831832,1.4070684244622889,0.7959791966785326
18.61861861861862,1.414967987135698,0.7926158417410695
18.91891891891892,1.4229118995289542,0.7892478956685163
19.21921921921922,1.4309004106302279,0.7858754325381111
19.51951951951952,1.4389337708255572,0.7824985271953994
19.81981981981982,1.4470122319066983,0.77911725525425
20.12012012012012,1.4551360470790164,0.7757316930967652
20.42042042042042,1.4633054709694218,0.7723419178730813
20.72072072072072,1.4715207596343514,0.7689480075010612
21.02102102102102,1.4797821705677936,0.7655500406658742
21.32132132132132,1.4880899627093596,0.7621480968194634
21.62162162162162,1.4964443964523992,0.7587422561798985
21.92192192192192,1.5048457336521626,0.7553325997306131
22.22222222222222,1.5132942376340073,0.7519192092195229
22.52252252252252,1.5217901732016514,0.7485021671580268
22.822822822822822,1.5303338066454752,0.745081556819885
23.123123123123122,1.5389254057508652,0.7416574622399765
23.423423423423422,1.5475652398066084,0.7382299682129321
23.723723723723722,1.5562535796133334,0.7347991602916412
24.024024024024023,1.5649906974919972,0.731365124785633
24.324324324324326,1.5737768672924208,0.7279279487593279
24.624624624624627,1.5826123644018728,0.7244877200301596
24.924924924924927,1.591497465753701,0.7210445271665649
25.225225225225227,1.600432449836012,0.7175984594858407
25.525525525525527,1.6094175967004003,0.7141496070518663
25.825825825825827,1.6184531879707258,0.7106980606726893
26.126126126126128,1.627539506851941,0.7072439118979735
26.426426426426428,1.6366768381389671,0.7037872530163085
26.726726726726728,1.6458654682256217,0.7003281770523768
27.027027027027028,1.6551056851135932,0.6968667777639808
27.32732732732733,1.6643977784214699,0.6934031496389238
27.62762762762763,1.6737420393938156,0.6899373878917482
27.92792792792793,1.6831387609103001,0.6864695884603248
28.22822822822823,1.6925882374948777,0.6829998480022956
28.52852852852853,1.702090765325019,0.6795282638913662
28.82882882882883,1.7116466422409933,0.6760549342134478
29.12912912912913,1.7212561677552056,0.6725799577626462
29.42942942942943,1.7309196430615825,0.6691034340370983
29.72972972972973,1.7406373710450138,0.6656254632346515
30.03003003003003,1.750409656290845,0.6621461462483892
30.33033033033033,1.7602368050944253,0.658665584661996
30.63063063063063,1.7701191254707056,0.6551838807449657
30.93093093093093,1.7800569271638957,0.651701137447648
31.23123123123123,1.7900505216571707,0.6482174583961337
31.53153153153153,1.8001002221824334,0.6447329478869767
31.83183183183183,1.8102063437301341,0.6412477108817524
32.132132132132135,1.8203692030591418,0.6377618530014503
32.432432432432435,1.8305891187066732,0.6342754805207003
32.732732732732735,1.8408664109982757,0.6307887003618304
33.033033033033036,1.8512014020578698,0.6273016200887573
33.333333333333336,1.8615944158178417,0.6238143479007049
33.633633633633636,1.8720457780292004,0.620326992625753
33.933933933933936,1.8825558162717853,0.6168396637142136
34.234234234234236,1.8931248599645345,0.6133524712318342
34.53453453453454,1.9037532403758095,0.6098655258528263
34.83483483483484,1.9144412906337784,0.6063789388527188
35.13513513513514,1.9251893457368576,0.602892822101036
35.43543543543544,1.9359977425642112,0.5994072880537984
35.73573573573574,1.9468668198863102,0.5959224497458444
36.03603603603604,1.95779691837555,0.5924384207829749
36.33633633633634,1.9687883806169295,0.5889553153339173
36.63663663663664,1.9798415511187877,0.5854732481221095
36.93693693693694,1.9909567763236025,0.5819923344173028
37.23723723723724,2.0021344046188485,0.5785126900269829
37.53753753753754,2.013374786347917,0.5750344312876087
37.83783783783784,2.024678273821097,0.5715576750556676
38.13813813813814,2.036045221326618,0.5680825386985477
38.43843843843844,2.0474759851417548,0.5646091400852256
38.73873873873874,2.058970923543992,0.561137597576769
39.03903903903904,2.070530396822257,0.5576680300166551
39.33933933933934,2.0821547672882113,0.554200556720903
39.63963963963964,2.0938443992876046,0.5507352974680194
39.93993993993994,2.1055996592116983,0.5472723724887599
40.24024024024024,2.117420915508746,0.543811902455702
40.54054054054054,2.129308538695543,0.540354008472632
40.84084084084084,2.1412629013690414,0.5368988120637458
41.14114114114114,2.153284378218026,0.5334464351626611
41.44144144144144,2.1653733460348583,0.5299970001012442
41.74174174174174,2.177530183727289,0.5265506295982482
42.04204204204204,2.18975527233033,0.5231074467477653
42.34234234234234,2.202048995018203,0.5196675750074915
42.64264264264264,2.214411737116343,0.5162311381868044
42.94294294294294,2.226843886113481,0.5127982604346549
43.24324324324324,2.2393458316737855,0.509369066227272
43.54354354354354,2.251917965649078,0.5059436803556815
