year,v_analytic
0.0,0.9900000000000018
0.3003003003003003,0.9870231738762598
0.6006006006006006,0.9840386617302681
0.9009009009009009,0.9810464944471705
1.2012012012012012,0.9780467035367647
1.5015015015015014,0.9750393211372762
1.8018018018018018,0.9720243800191067
2.1021021021021022,0.9690019135885546
2.4024024024024024,0.9659719558915073
2.7027027027027026,0.962934541617104
3.003003003003003,0.9598897061013683
3.3033033033033035,0.9568374853308086
3.6036036036036037,0.9537779159459877
3.903903903903904,0.9507110352450564
4.2042042042042045,0.9476368811872542
4.504504504504505,0.9445554923963736
4.804804804804805,0.9414669081641868
5.105105105105105,0.9383711684538356
5.405405405405405,0.9352683139031813
5.7057057057057055,0.9321583858281143
6.006006006006006,0.9290414262258221
6.306306306306307,0.9259174777780155
6.606606606606607,0.92278658385411
6.906906906906907,0.9196487885143618
7.207207207207207,0.9165041365129593
7.5075075075075075,0.9133526733010648
7.807807807807808,0.9101944450298097
8.108108108108109,0.9070294985532382
8.408408408408409,0.9038578814311999
8.70870870870871,0.9006796419321912
9.00900900900901,0.8974948290361411
9.30930930930931,0.8943034924371438
9.60960960960961,0.8911056825461333
9.90990990990991,0.8879014504935014
10.21021021021021,0.8846908481316565
10.51051051051051,0.8814739280375218
10.81081081081081,0.8782507435149726
11.11111111111111,0.875021348597209
11.411411411411411,0.8717857980490664
11.711711711711711,0.8685441473692586
12.012012012012011,0.8652964527925543
12.312312312312313,0.862042771291886
12.612612612612613,0.8587831605803867
12.912912912912914,0.8555176791133579
13.213213213213214,0.8522463860901633
13.513513513513514,0.8489693414560486
13.813813813813814,0.8456866059038863
14.114114114114114,0.8423982408758425
14.414414414414415,0.839104308564966
14.714714714714715,0.835804871916697
15.015015015015015,0.8324999946302947
15.315315315315315,0.8291897411601818
15.615615615615615,0.8258741767172048
15.915915915915916,0.822553367269808
16.216216216216218,0.8192273795451207
16.516516516516518,0.8158962810299553
16.816816816816818,0.8125601399717148
17.117117117117118,0.8092190253792092
17.41741741741742,0.8058730070233772
17.71771771771772,0.8025221554379143
18.01801801801802,0.799166541919804
18.31831831831832,0.79580623852975
18.61861861861862,0.792441318092511
18.91891891891892,0.7890718541971327
19.21921921921922,0.7856979211970772
19.51951951951952,0.7823195942102502
19.81981981981982,0.7789369491189196
20.12012012012012,0.7755500625695296
20.42042042042042,0.7721590119724043
20.72072072072072,0.7687638755013412
21.02102102102102,0.7653647320930935
21.32132132132132,0.761961661446739
21.62162162162162,0.7585547440229324
21.92192192192192,0.7551440610430433
22.22222222222222,0.7517296944881742
22.52252252252252,0.7483117270980605
22.822822822822822,0.7448902423698477
23.123123123123122,0.7414653245567473
23.423423423423422,0.7380370586665675
23.723723723723722,0.7346055304601187
24.024024024024023,0.73117082644949
24.324324324324326,0.7277330338962007
24.624624624624627,0.7242922408092165
24.924924924924927,0.7208485359428374
25.225225225225227,0.7174020087944506
25.525525525525527,0.713952749602149
25.825825825825827,0.7105008493422132
26.126126126126128,0.7070463997264553
26.426426426426428,0.7035894931994238
26.726726726726728,0.7001302229354668
27.027027027027028,0.6966686828356549
27.32732732732733,0.6932049675245572
27.62762762762763,0.6897391723468759
27.92792792792793,0.6862713933639303
28.22822822822823,0.6828017273499957
28.52852852852853,0.6793302717884926
28.82882882882883,0.6758571248680237
29.12912912912913,0.6723823854782593
29.42942942942943,0.6689061532056703
29.72972972972973,0.6654285283291045
30.03003003003003,0.661949611815209
30.33033033033033,0.6584695053136924
30.63063063063063,0.6549883111524313
30.93093093093093,0.6515061323324138
31.23123123123123,0.6480230725225241
31.53153153153153,0.6445392360541642
31.83183183183183,0.64105472791571
32.132132132132135,0.6375696537468059
32.432432432432435,0.6340841198324904
32.732732732732735,0.6305982330971567
33.033033033033036,0.6271121010983436
33.333333333333336,0.6236258320203584
33.633633633633636,0.6201395346677288
33.933933933933936,0.6166533184584829
34.234234234234236,0.6131672934172592
34.53453453453454,0.6096815701682399
34.83483483483484,0.6061962599279132
35.13513513513514,0.6027114744976582
35.43543543543544,0.5992273262561552
35.73573573573574,0.595743928151619
36.03603603603604,0.5922613936938542
36.33633633633634,0.5887798369461319
36.63663663663664,0.5852993725168888
36.93693693693694,0.5818201155512444
37.23723723723724,0.5783421817223394
37.53753753753754,0.5748656872224936
37.83783783783784,0.5713907487541796
38.13813813813814,0.5679174835208168
38.43843843843844,0.5644460092173819
38.73873873873874,0.560976444020837
39.03903903903904,0.5575089065803728
39.33933933933934,0.5540435160074696
39.63963963963964,0.5505803918657738
39.93993993993994,0.5471196541607884
40.24024024024024,0.5436614233293823
40.54054054054054,0.5402058202291111
40.84084084084084,0.5367529661273555
41.14114114114114,0.5333029826902739
41.44144144144144,0.5298559919715708
41.74174174174174,0.5264121164010788
42.04204204204204,0.5229714787731577
42.34234234234234,0.5195342022349069
42.64264264264264,0.5161004102741952
42.94294294294294,0.5126702267075055
43.24324324324324,0.5092437756675957
43.54354354354354,0.5058211815909762
43.84384384384384,0.5024025692052044
44.14414414414414,0.4989880635159966
44.44444444444444,0.49557778979415784
44.74474474474474,0.4921718735623306
45.04504504504504,0.4887704405815628
45.34534534534534,0.48537361683769537
45.645645645645644,0.4819815285275715
45.945945945945944,0.4785943020450673
46.246246246246244,0.47521206396694515
46.546546546546544,0.47183494103853035
46.846846846846844,0.4684630601592138
47.147147147147145,0.46509654836778
47.447447447447445,0.46173553282756186
47.747747747747745,0.4583801408114246
48.048048048048045,0.4550304996865791
48.34834834834835,0.45168673689922806
48.64864864864865,0.4483489799590426
48.94894894894895,0.4450173564234754
49.24924924924925,0.4416919938819089
49.54954954954955,0.4383730199396421
49.84984984984985,0.43506056220171646
50.150150150150154,0.43175474825658344
50.450450450450454,0.4284557056596169
50.750750750750754,0.4251635619164688
51.051051051051054,0.4218784444662756
51.351351351351354,0.41860048066471184
51.651651651651655,0.41532979776689877
51.951951951951955,0.41206652291016516
52.252252252252255,0.40881078309666774
52.552552552552555,0.40556270517586956
52.852852852852855,0.4023224158268816
53.153153153153156,0.39909004154066935
53.453453453453456,0.3958657086021275
53.753753753753756,0.39264954307202515
54.054054054054056,0.3894416707688243
54.354354354354356,0.3862422172503774
54.65465465465466,0.3830513077955019
54.95495495495496,0.3798690673854401
55.25525525525526,0.3766956206852045
55.55555555555556,0.37353109202481455
55.85585585585586,0.3703756053804246
56.15615615615616,0.367229284355351
56.45645645645646,0.3640922521609991
56.75675675675676,0.3609646315976939
57.05705705705706,0.3578465450354208
57.35735735735736,0.354738114394477
57.65765765765766,0.35163946112603967
57.95795795795796,0.3485507061926548
58.25825825825826,0.3454719700486504
58.55855855855856,0.342403372620478
58.85885885885886,0.3393450332869882
59.15915915915916,0.3362970708596437
59.45945945945946,0.33325960356267337
59.75975975975976,0.3302327490131752
60.06006006006006,0.3272166242011683
60.36036036036036,0.3242113454696035
