year,v_exponential,v_logistic,diff_exp_log
54.180602006688964,0.38808936442459047,2.3976754223336124e-09,0.388089362026915
55.18394648829432,0.3774309246336061,1.1829670675751532e-09,0.37743092345063906
56.187290969899664,0.366871283700988,5.716429536187084e-10,0.366871283129345
57.19063545150502,0.3564163523580553,2.7235459228035447e-10,0.3564163520857007
58.19397993311037,0.34606847440954874,1.2640251842723648e-10,0.34606847428314624
59.197324414715716,0.33583338204809254,5.741078651119862e-11,0.33583338199068175
60.20066889632107,0.3257164896127523,2.566029833815794e-11,0.325716489587092
61.20401337792642,0.31571989145154133,1.1138858279960613e-11,0.31571989144040247
62.207357859531776,0.30584952082334665,4.7291199594617825e-12,0.30584952081861755
63.21070234113712,0.29611010323879294,1.9712722508254665e-12,0.2961101032368217
64.21404682274247,0.28650347823035094,7.953093361458054e-13,0.28650347822955563
65.21739130434783,0.27703574663757513,3.1374116936722406e-13,0.2770357466372614
66.22073578595318,0.26771075950198064,1.2117342789155169e-13,0.26771075950185946
67.22408026755853,0.25853009511107483,4.511862290115253e-14,0.2585300951110297
68.22742474916387,0.24949997876811114,1.6429922845656518e-14,0.2494999787680947
69.23076923076923,0.24062321405798098,5.837253241502751e-15,0.24062321405797515
70.23411371237458,0.23190111074139785,1.9902855028771168e-15,0.23190111074139586
71.23745819397993,0.22333996623831368,6.642271881617034e-16,0.223339966238313
72.24080267558529,0.21494138244368016,2.1535143485076371e-16,0.21494138244367994
73.24414715719064,0.20670639283925268,6.665131533231323e-17,0.20670639283925263
74.24749163879599,0.1986413062485132,2.0225950592740183e-17,0.19864130624851317
75.25083612040133,0.1907463935069443,5.930914193074876e-18,0.1907463935069443
76.25418060200668,0.18302240414721224,1.6499140650695239e-18,0.18302240414721224
77.25752508361204,0.1754755906720607,4.5134203424898945e-19,0.1754755906720607
78.26086956521739,0.16810479419112667,1.1851253147367046e-19,0.16810479419112667
79.26421404682274,0.16091047341649828,2.93056942133403e-20,0.16091047341649828
80.2675585284281,0.15389875164384184,7.158438835401486e-21,0.15389875164384184
81.27090301003345,0.14706697754898723,1.6643779364549673e-21,0.14706697754898723
82.27424749163879,0.140415313810378,3.612390972909555e-22,0.140415313810378
83.27759197324414,0.1339496787820403,7.797473222157283e-23,0.1339496787820403
84.2809364548495,0.12766590629242555,1.5851242963372068e-23,0.12766590629242555
85.28428093645485,0.12156386039676441,2.976234961799432e-24,0.12156386039676441
86.2876254180602,0.11564917863766468,5.612315937713119e-25,0.11564917863766468
87.29096989966555,0.10991620095614806,9.832892937820961e-26,0.10991620095614806
88.29431438127091,0.10436482202879362,1.5802155127550265e-26,0.10436482202879362
89.29765886287625,0.09899934100285278,2.5550030195269316e-27,0.09899934100285278
90.3010033444816,0.09381365435793781,3.7950447461129367e-28,0.09381365435793781
91.30434782608695,0.08880740695349533,5.13925252948401e-29,0.08880740695349533
92.3076923076923,0.08398336634864116,6.999252716257762e-30,0.08398336634864116
93.31103678929766,0.07933522217305054,8.648215928627252e-31,0.07933522217305054
94.31438127090301,0.07486231300404649,9.684936718053357e-32,0.07486231300404649
95.31772575250837,0.07056589378471434,1.0895499673852513e-32,0.07056589378471434
96.3210702341137,0.06643952308783552,1.0954214470647077e-33,0.06643952308783552
97.32441471571906,0.062482239089769576,9.927458677458868e-35,0.062482239089769576
98.32775919732441,0.05869384975176296,9.018342583062142e-36,0.05869384975176296
99.33110367892976,0.05506786149845753,7.188273654980674e-37,0.05506786149845753
100.33444816053512,0.05160302626626684,5.140741601550888e-38,0.05160302626626684
101.33779264214047,0.048297814783119716,3.671550958013534e-39,0.048297814783119716
102.34113712374582,0.0451457618279286,2.249162181964744e-40,0.0451457618279286
103.34448160535118,0.042145356084025365,1.2321576489439598e-41,0.042145356084025365
104.34782608695652,0.03929388015071038,6.701565746498127e-43,0.03929388015071038
105.35117056856187,0.036584977438220444,3.038320864681146e-44,0.036584977438220444
106.35451505016722,0.03401690519358539,1.2304795042035471e-45,0.03401690519358539
107.35785953177258,0.03158593951381897,4.902875733239738e-47,0.03158593951381897
108.36120401337793,0.029285910419718085,1.5698858011211945e-48,0.029285910419718085
109.36454849498328,0.027114883759128742,4.500224498255537e-50,0.027114883759128742
110.36789297658864,0.025068334663119377,1.2519893223468492e-51,0.025068334663119377
111.37123745819397,0.023140353194680652,2.667441501099152e-53,0.023140353194680652
112.37458193979933,0.02132886081291122,5.125692703931028e-55,0.02132886081291122
113.37792642140468,0.019628751200420673,9.36416917630156e-57,0.019628751200420673
114.38127090301003,0.01803444102841231,1.2273028997134216e-58,0.01803444102841231
115.38461538461539,0.016543759501218176,1.4733826974841264e-60,0.016543759501218176
116.38795986622074,0.015151241704291914,1.629786887111089e-62,0.015151241704291914
117.3913043478261,0.0138516883694382,1.1793652956245526e-64,0.0138516883694382
118.39464882943143,0.012642891349600772,8.041810596454376e-67,0.012642891349600772
119.39799331103679,0.01151924264973715,4.811158097151518e-69,0.01151924264973715
120.40133779264214,0.010475973381726213,1.6404991131135948e-71,0.010475973381726213
121.40468227424749,0.009510893021375783,5.5399176746041085e-74,0.009510893021375783
122.40802675585284,0.008618448724797017,1.514480702751349e-76,0.008618448724797017
123.4113712374582,0.007794335545759908,1.885791346438582e-79,0.007794335545759908
124.41471571906355,0.007036432796227026,2.539987605448765e-82,0.007036432796227026
125.41806020066889,0.006339415210074685,2.3935888897141383e-85,0.006339415210074685
126.42140468227424,0.005699461512449829,6.738281491538682e-89,0.005699461512449829
127.4247491638796,0.005114567581727433,2.4270785829561944e-92,0.005114567581727433
128.42809364548495,0.004579775872887539,4.415610494777303e-96,0.004579775872887539
129.4314381270903,0.004091780648184571,9.007446180766458e-101,0.004091780648184571
130.43478260869566,0.0036486541336028157,2.7104902475419953e-105,0.0036486541336028157
131.438127090301,0.0032459894726719757,1.1599199013556323e-110,0.0032459894726719757
132.44147157190636,0.0028810037151269564,0.0,0.0028810037151269564
133.44481605351172,0.0025517486985256674,0.0,0.0025517486985256674
134.44816053511707,0.0022545605381206536,0.0,0.0022545605381206536
135.45150501672242,0.001987084486680888,0.0,0.001987084486680888
136.45484949832775,0.0017474649355879567,0.0,0.0017474649355879567
137.4581939799331,0.0015327167105205885,0.0,0.0015327167105205885
138.46153846153845,0.0013408887410811489,0.0,0.0013408887410811489
139.4648829431438,0.0011702974121750632,0.0,0.0011702974121750632
140.46822742474916,0.0010185621765068467,0.0,0.0010185621765068467
141.4715719063545,0.0008841021047186525,0.0,0.0008841021047186525
142.47491638795987,0.000765453536622198,0.0,0.000765453536622198
143.47826086956522,0.0006607608477408469,0.0,0.0006607608477408469
144.48160535117057,0.0005687730549838245,0.0,0.0005687730549838245
145.48494983277592,0.0004882669231684437,0.0,0.0004882669231684437
146.48829431438128,0.0004178305726442358,0.0,0.0004178305726442358
147.49163879598663,0.0003564987437480786,0.0,0.0003564987437480786
148.49498327759198,0.00030328693396676693,0.0,0.00030328693396676693
149.49832775919734,0.0002571481421301474,0.0,0.0002571481421301474
150.50167224080266,0.00021735725054217856,0.0,0.00021735725054217856
151.50501672240802,0.00018315060922680188,0.0,0.00018315060922680188
152.50836120401337,0.00015377270236072323,0.0,0.00015377270236072323
153.51170568561872,0.0001286940817399386,0.0,0.0001286940817399386
154.51505016722408,0.0001073438253986217,0.0,0.0001073438253986217
155.51839464882943,8.919233455534599e-05,0.0,8.919233455534599e-05
156.52173913043478,7.386452704976219e-05,0.0,7.386452704976219e-05
